KO_ID	KO_function	SRS020862	SRS022143	SRS022149	SRS022281	SRS022530	SRS022536	SRS022719	SRS022725	SRS022883	SRS023352	SRS023358	SRS042307	SRS043461	SRS043494	SRS043663	SRS043942	SRS044366	SRS045313	SRS045588	SRS045602	SRS046595	SRS047126	SRS047824	SRS048744	SRS049211	SRS050244	SRS050709	SRS051228	SRS051941	SRS052227	SRS052570	SRS052604	SRS052876	SRS053895	SRS054196	SRS054687	SRS055401	SRS055426	SRS056090	SRS056113	SRS056327	SRS056951	SRS057244	SRS057619	SRS057791	SRS058053	SRS058693	SRS063485
K00088	IMP dehydrogenase [EC:1.1.1.205]	641.3638	2410.4455	330.2348	2107.3438	1291.1249	1694.8522	2851.7706	1694.6845	2865.3661	2247.1294000000003	407.49330000000003	270.4127	1181.1799	1520.3451	3632.5854	596.1385	325.9069	227.7575	239.4434	2060.4853	2191.1144	876.8228	2487.941	1525.2373	351.9718	2387.1471	7.2616	603.2032	1423.4066	970.3781	1085.0327	438.6779	1526.3718	1000.034	553.2857	2369.7591	445.58389999999997	966.9337	944.2436	1084.8977	1324.6489	191.7056	1162.4259	862.4926	2198.8508	965.6977	2253.5245	3957.2177
K00096	glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	0.0	57.5117	51.189499999999995	775.956	24.8442	81.1953	23.1077	38.2978	410.6856	84.1888	0.0	17.984	25.0	69.6645	16.4497	0.0	0.0	0.0	38.0	5.7433	0.0	123.5977	208.5363	0.0	67.9144	204.7856	0.0	15.9572	13.9178	4.1323	14.3991	0.0	0.0	38.8999	30.9633	100.6771	0.0	12.9451	25.9743	0.0	39.0	0.0	3.4226	264.7837	130.7552	141.79229999999998	14.1005	138.4837
K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	0.0	38.5931	0.0	70.9396	267.9085	54.1329	836.8581999999999	147.7476	296.7594	15.6448	0.0	34.0	113.0	19.7244	0.0	7.1771	0.0	0.0	51.2826	270.9433	946.9701	210.6939	339.9204	138.0	0.0	91.3572	21.0	11.8012	66.4463	94.6308	613.2706999999999	0.0	165.30780000000001	323.63199999999995	124.9807	715.2448	112.71770000000001	40.1055	111.5218	50.1535	0.0	30.1731	74.8915	3.6566	0.0	5.4269	419.8308	2331.3044
K00098	L-idonate 5-dehydrogenase [EC:1.1.1.264]	0.0	0.0	0.0	127.9513	0.0	0.0	0.0	5.9914	96.2953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.3538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.5945	0.0	0.0	0.0	12.2904
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	569.2455	2106.7649	282.6796	1699.4952	1088.2725	1132.2983	1481.9385	1395.4382	2075.1934	1999.9611	238.5455	329.7784	818.9733	1209.0962	2362.8159	392.446	208.1591	145.5327	191.5768	1513.4566	2170.4043	829.2082	2272.1307	1308.6455	383.9326	2613.2132	33.0051	351.234	663.3435999999999	786.9869	892.7038	390.7428	938.1765	865.8946	772.3432	2063.8435	279.0023	674.7491	422.254	833.6068	967.3145	264.2638	929.6012	784.24	2130.3741	1091.8582000000001	1826.4749	3277.9415
K00100	butanol dehydrogenase [EC:1.1.1.-]	0.0	33.1822	0.0	48.8451	26.217800000000004	5.1154	72.49719999999999	9.3487	47.731300000000005	0.0	0.0	0.0	5.0402	0.0	23.415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0897	30.6833	0.0	123.3597	0.0	0.0	0.0	9.7628	5.5391	0.0	11.5701	6.3715	0.0	40.0923	0.0	5.8744	0.0	0.0	24.5504	0.0	35.6209	0.0	95.8052	16.8017	8.8631	15.0237
K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	587.3802	76.6409	115.9282	954.4387	105.1324	796.9507	1100.732	446.7205	605.3045	34.8878	70.24629999999999	213.7754	114.28569999999999	84.4442	21.2437	253.0161	115.3981	0.0	191.42950000000002	322.4933	604.5874	542.3844	288.6902	103.2669	0.0	403.1773	23.041199999999996	241.3401	741.5291	99.51169999999999	352.5202	250.9478	912.1434	593.9884999999999	393.7711	516.4947999999999	209.1932	127.257	208.8838	549.1963000000001	0.0	158.3183	292.8605	431.69	150.573	308.38870000000003	376.5157	1192.1788999999999
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	0.0	0.0	0.0	99.2122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.1012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.7514	19.1702	0.0	29.5613	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637.6422
K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	0.0	127.228	0.0	119.3834	0.0	18.7343	0.0	77.9344	256.6289	75.3888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.8789	0.0	0.0	37.8418	24.892	0.0	0.0	85.1644	0.0	0.0	44.476200000000006	0.0	0.0	0.0	10.436	177.82920000000001	25.7069	0.0	27.5646	0.0	54.3478	47.5057	14.0	0.0	0.0	10.8862	12.135	11.6008	0.0	797.2471
K00105	alpha-glycerophosphate oxidase [EC:1.1.3.21]	152.22650000000002	0.0	14.6081	23.6151	0.0	0.0	39.4729	0.0	29.3154	0.0	0.0	21.8922	34.1669	62.7427	408.0186	72.8281	0.0	14.8649	0.0	39.763	96.3649	0.0	0.0	0.0	0.0	13.6727	0.0	0.0	102.1774	17.7444	0.0	0.0	134.6289	68.8752	0.0	0.0	106.7184	0.0	255.7767	61.358000000000004	19.8484	0.0	0.0	45.7944	43.9885	41.8913	252.17430000000002	126.74
K00108	choline dehydrogenase [EC:1.1.99.1]	45.6848	0.0	5.9977	78.2859	0.0	53.233	13.0297	38.8617	151.5403	0.0	0.0	10.7324	0.0	0.0	0.0	0.0	0.0	0.0	39.723	0.0	0.0	12.3345	0.0	0.0	0.0	0.0	0.0	0.0	40.3222	0.0	0.0	0.0	5.6139	172.585	8.97	0.0	34.4029	0.0	76.5084	0.0	0.0	0.0	0.0	28.4337	0.0	40.349900000000005	0.0	735.9345
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	674.5774	630.9791	150.7672	1252.7984000000001	529.6308	858.9231	791.4217	327.0582	1396.5135	637.003	144.7943	300.2231	408.6894	489.3699	1521.1811	247.8624	136.86149999999998	123.71079999999999	151.4086	731.1179000000001	840.3897999999999	429.26	978.7221999999999	763.7871	84.7613	627.4355	12.5388	303.3383	627.035	429.2847	312.7414	167.8261	358.7474	392.9607	591.5743	1109.6694	141.998	376.8267	416.0027	430.8406	484.78249999999997	123.5052	150.1975	445.6426	807.1912	382.5351	974.5522000000001	2087.1373000000003
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	60.492599999999996	578.5801	89.4944	255.1387	330.4935	274.4755	883.4481000000001	48.3851	199.66879999999998	363.7628	87.98310000000001	182.6364	334.4859	617.3012	951.4137999999999	334.6108	40.5101	59.6961	0.0	590.1878	586.7194	191.9063	571.3338	513.8899	3.7955	940.6238	14.145	89.0411	70.2504	187.4108	290.47569999999996	85.9992	32.4704	88.5333	35.3895	442.2273	22.0907	203.0714	129.5217	65.48599999999999	350.2335	19.514	394.2654	111.5022	521.5603	260.5708	682.9938000000001	354.4072
K00113	glycerol-3-phosphate dehydrogenase subunit C	61.2848	452.3139	65.7769	248.2279	38.6956	239.6984	357.7578	265.31129999999996	191.3326	323.8264	77.84009999999999	208.38029999999998	113.0615	565.5636	1603.5353999999998	10.6783	45.1291	72.2504	0.0	948.6708	718.9376	179.716	585.8755	175.3284	0.0	386.263	15.8028	88.3736	63.3138	324.0648	127.9811	101.2347	0.0	84.25699999999999	29.0181	301.55850000000004	24.2775	78.5132	123.0	64.7411	329.04319999999996	19.0	264.0298	109.51989999999999	632.4805	252.23590000000002	454.4797	340.1483
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	419.2213	104.2514	52.9882	559.5572	235.49349999999998	559.3002	878.1136	458.1008	733.6912	181.929	44.1155	137.4709	173.24790000000002	118.511	104.28989999999999	208.91660000000002	69.4609	12.583	111.79589999999999	333.7284	864.9389	326.9646	446.83579999999995	350.4339	0.0	332.0784	23.7394	209.1066	614.0404	113.9063	465.262	186.0746	728.8369	508.4815	363.0477	1349.4789	283.6308	20.6103	152.563	350.751	99.6559	66.86	366.2802	339.1611	220.52700000000002	341.8708	439.22389999999996	690.4929
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	0.0	0.0	0.0	162.88729999999998	204.2199	118.57660000000001	1065.0399	134.9239	90.4708	53.730900000000005	23.5462	39.9235	101.0	27.0985	237.10999999999999	172.5435	0.0	65.0211	62.061299999999996	394.912	915.2119	218.5597	443.8865	331.1355	0.0	313.3703	13.0	17.5787	18.0968	38.357	496.0871	41.2023	183.7705	67.3754	36.8115	933.8232	70.3202	64.5357	45.7673	86.23740000000001	15.7757	11.0	153.0422	9.9569	23.92	32.1219	49.3755	1159.2117
K00124	formate dehydrogenase iron-sulfur subunit	147.24099999999999	303.1481	93.38480000000001	351.6641	375.2974	336.6774	1149.7584	659.5551	485.1457	379.7242	117.75840000000001	301.2943	559.2876	505.7932	720.7682	564.2773	95.67499999999998	114.43900000000001	37.8018	404.4005	1130.7894000000001	321.8247	165.0202	648.7909	0.0	434.4703	25.7717	112.0374	251.0103	77.2158	284.9386	137.9709	50.579100000000004	253.5197	82.6401	146.1295	141.2444	133.2212	339.9772	215.2396	124.1414	64.96549999999999	508.09069999999997	43.9105	761.5364	537.5818999999999	782.7008000000001	1271.6386
K00125	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	0.0	0.0	8.4417	30.92	0.0	0.0	0.0	0.0	16.3467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7036	0.0	4.4164
K00127	formate dehydrogenase subunit gamma	66.2402	183.897	41.1367	341.729	335.2981	415.6981	616.5745	530.0142	546.7303	373.6986	102.6802	161.7984	307.226	252.6315	853.6875	222.9835	74.3644	26.894	35.3206	199.32739999999998	570.3037	190.979	112.9995	315.3931	0.0	358.0307	12.463	91.0201	172.6406	267.43510000000003	113.0028	47.4253	106.7944	180.4193	64.0308	345.97119999999995	113.49870000000001	167.2106	199.7613	176.1987	21.897	45.0724	351.39889999999997	14.0	385.6929	340.33889999999997	562.5788	1136.6834000000001
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	0.0	211.1532	22.1396	19.2536	226.8016	23.6175	201.19219999999999	226.5676	44.7444	32.7578	20.2518	0.0	91.1653	35.5488	183.06470000000002	18.1041	0.0	0.0	0.0	30.5488	64.3787	0.0	240.3467	13.8198	0.0	181.95100000000002	0.0	22.7154	19.6594	6.6229	0.0	0.0	21.416800000000002	0.0	0.0	137.6942	0.0	120.55050000000001	0.0	33.4711	22.6188	27.7926	42.464200000000005	0.0	67.60249999999999	52.3281	159.127	110.1712
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	0.0	0.0	0.0	30.6919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.4111	0.0	0.0	27.5474	0.0	0.0	10.4804	0.0	0.0	0.0	14.0143	0.0	0.0	0.0	0.0	128.5999	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	722.1609
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	137.457	456.4475	90.869	301.1364	161.2503	286.371	27.5245	447.8811	483.49739999999997	414.16569999999996	56.356899999999996	60.0625	65.5707	76.52	111.0431	53.3612	53.8211	12.5319	14.5611	126.2113	103.9261	145.9504	276.7837	45.7598	0.0	356.5668	0.0	78.2666	385.84680000000003	7.7928	17.0	71.1202	573.9906	78.102	131.985	277.02930000000003	97.0694	122.4198	226.861	203.2156	107.4763	23.9832	20.3968	91.82249999999999	79.4949	95.89840000000001	212.8075	725.5915
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	6.2833	132.7555	66.9085	235.6671	179.9817	186.744	191.0502	356.2194	376.96520000000004	131.0436	78.4633	20.3678	73.95689999999999	36.198	156.5996	24.1192	0.0	37.228	35.3715	50.588300000000004	0.0	115.7918	287.0389	125.9484	0.0	190.4175	0.0	40.6315	78.0856	126.465	16.5031	21.1808	61.468999999999994	32.0	0.0	126.1221	52.117	106.3021	62.0026	166.0578	68.2823	12.6888	38.9503	54.8479	100.2364	129.5321	177.67680000000001	349.8516
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	860.7681	2179.7297	356.4927	2012.8906	1102.5854	1890.9176	2084.6093	1918.4219	2721.4755999999998	2141.3321	383.4325	335.6947	1077.5922	1861.4941999999999	3293.982	525.9961	275.9453	241.9753	138.2386	2303.7508	2069.0424	778.3649	2585.8141	1413.9729	340.9464	2373.6642	33.5403	643.8302	956.5753	915.7257	1125.0796	366.5237	1433.3933	795.1436	756.0386	2019.5681	576.6297999999999	730.4535	568.7148	1244.7684	1168.2954	239.6497	1204.0482	826.9362	2193.2387	1169.4243	2301.5252	4011.7896
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	618.4442	1763.2013	318.8016	2152.9832	1518.5614	2230.0268	4941.7762	2061.17	3272.6834	1738.4273	358.3354	404.1621	958.7631	1285.9796	3032.2282	423.85400000000004	291.3887	155.3411	168.335	1650.5772	3003.4341	1061.4989	1998.8241	1418.9965	160.70839999999998	3455.5419	40.3686	566.3999	1544.8718000000001	911.7119	1364.2787	378.5632	1496.5646	1460.7181	1262.1635	3055.1317	811.2677	961.7539	866.8451	1197.4895000000001	1279.2915	311.1582	1562.1311	850.0059	2055.6138	1279.0321000000001	2309.1874000000003	4942.5401
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	454.2473	53.5985	125.5237	766.5693	211.5485	631.6821	1133.3802	119.6009	412.0653	12.3055	60.2376	124.0712	77.0	77.1089	0.0	322.4603	98.8227	0.0	94.3624	273.86170000000004	683.0703000000001	393.0362	268.6672	345.87080000000003	0.0	180.1723	22.063000000000002	219.04399999999998	703.7483	131.6606	539.2149000000001	0.0	537.3056	721.4336999999999	613.4862	688.1787	316.9124	19.135	349.4903	454.4241	46.8849	125.62910000000001	33.1324	614.0698	138.3398	369.57849999999996	289.6018	2713.2208
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	47.8396	0.0	0.0	20.4096	0.0	52.6857	28.622	11.881	39.1749	0.0	0.0	6.6228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7087	27.9757	0.0	0.0	0.0	7.3721	55.4444	11.9711	0.0	13.551	0.0	0.0	0.0	0.0	0.0	0.0	57.6798	0.0	34.7824	0.0	75.652
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	123.1305	33.077799999999996	9.9589	348.476	236.90380000000002	206.1229	191.1049	128.0695	216.0011	138.5781	0.0	35.6989	120.6011	277.1869	21.7127	19.0957	56.9933	0.0	31.0	73.9168	20.9611	93.9525	567.559	50.677	0.0	187.1181	0.0	0.0	71.6024	79.7579	150.1738	0.0	13.3585	90.2162	70.393	232.8299	195.658	86.3236	48.197	196.1352	88.499	9.1885	231.8307	0.0	103.4347	194.57399999999998	324.3586	463.2844
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	211.4561	1145.0961	170.9171	1081.7975000000001	592.3524	849.4374	876.1795000000001	628.1637	1574.132	789.0905	154.767	111.5939	451.5477	491.1986	593.6965	84.3008	125.075	43.2466	257.3395	936.4147	997.6980000000001	511.2316	1153.4229	307.0518	384.1426	1095.4587	22.6103	347.3235	800.197	175.1609	622.7493	144.2989	756.5349	708.7982	615.0643	1242.2452	172.2383	339.1295	287.0256	635.0672	373.0704	145.73860000000002	271.3393	486.0628	911.6029000000001	267.5819	1091.4605999999999	3166.6868
K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	362.9387	1276.3061	166.9082	1101.2899	756.2298	1278.1184	1551.81	928.4077	1820.3948	1263.6592	131.082	191.2466	642.1201	916.4327	1095.8483999999999	317.8615	110.95339999999999	156.323	44.9414	1015.6716	1768.5401	714.5969	1447.7966	706.3681	361.8288	1252.0007	13.5185	381.7753	1103.7133	255.0695	836.9613	197.9299	593.927	643.985	521.3186	1562.6701999999998	270.4348	401.7993	472.38759999999996	788.7503	515.178	157.35700000000003	220.0616	311.7364	1456.7782	282.3175	1151.7434	2536.2465
K00150	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]	0.0	0.0	0.0	28.5121	0.0	0.0	0.0	0.0	16.2595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	0.0	0.0	0.0	14.5506	0.0	0.0	11.5496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1044	0.0	0.0
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	317.6218	26.8462	0.0	225.1541	35.206	37.0599	51.9386	53.646499999999996	20.0	19.9194	0.0	62.9478	0.0	37.0	35.4313	161.5833	0.0	0.0	23.5492	54.0	49.3976	53.2995	26.2912	144.2885	0.0	0.0	0.0	26.5449	40.2976	34.8059	11.0	0.0	9.7582	194.3206	244.2697	211.8828	279.0335	41.435	124.0668	12.8187	56.4231	0.0	17.0879	86.2372	131.3963	123.2033	65.5055	81.93180000000001
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	382.71110000000004	404.0453	16.5491	78.0723	195.2962	174.7562	104.9819	74.5869	131.57070000000002	326.0206	50.3941	58.071600000000004	132.1399	387.95689999999996	291.9903	305.2186	45.201899999999995	17.261	59.971199999999996	528.2468	82.2951	89.06139999999999	361.2032	232.166	69.1009	312.8399	0.0	42.6449	178.14659999999998	171.20770000000002	135.5726	74.3787	94.43430000000001	240.61610000000002	91.9145	326.3372	162.253	65.60929999999999	0.0	247.71599999999998	512.6825	64.4807	155.6637	0.0	1145.8986	60.779700000000005	478.7073	558.0675
K00158	pyruvate oxidase [EC:1.2.3.3]	0.0	0.0	0.0	0.0	0.0	18.2511	0.0	0.0	0.0	0.0	0.0	33.9309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.4904	0.0	0.0	0.0	0.0	6.567	0.0	31.7505	0.0	0.0	0.0	108.2877	0.0	124.5411	0.0	154.9371	0.0	216.5957	0.0	0.0	0.0	70.8682	0.0	0.0	0.0	89.9685	0.0
K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	14.991	0.0	11.7798	144.56459999999998	42.0	201.56560000000002	0.0	292.3083	204.05610000000001	0.0	29.0591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.6297	0.0	0.0	0.0	86.7648	0.0	45.0	238.9279	0.0	20.4194	48.5962	439.6167	8.6106	14.1201	0.0	59.0334	0.0	32.0	99.1351	0.0	8.4623	15.8168	35.9059	0.0	81.64959999999999	0.0	729.6559
K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	10.0297	0.0	0.0	205.8415	47.6084	293.8875	3.7014	277.3436	334.52549999999997	0.0	21.6933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.3834	4.7001	0.0	0.0	87.182	0.0	78.9949	240.7319	0.0	57.3446	64.3067	575.9028	34.103300000000004	7.0	0.0	35.7127	0.0	119.2658	177.22289999999998	0.0	7.6472	18.784299999999998	53.2515	0.0	65.2494	12.1667	742.9807000000001
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	605.1918000000001	236.9233	148.6286	1176.5961	620.6275	1198.7547	876.8317	638.1261	1628.214	385.612	127.4461	309.51689999999996	541.1806	529.3309	1391.07	174.20100000000002	219.911	149.6352	135.94639999999998	683.6078	1130.2497	545.6149	733.9715	529.0004	0.0	722.4015999999999	22.5614	332.7225	671.1142	235.4665	577.1579	274.8213	507.2286	758.9784999999999	528.6963	1633.5209	409.2667	302.8908	372.3053	573.9391	257.981	118.5179	542.3998	485.8593	572.8912	630.0162	579.6234000000001	2264.4268
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	51.5081	0.0	43.3009	274.4389	276.8514	370.472	1165.1765	432.03110000000004	692.3157	146.584	73.0894	16.7165	236.75079999999997	237.92680000000001	1011.1956	99.92	81.7787	65.5755	77.26820000000001	242.7186	991.2704	226.6755	372.6028	137.7209	0.0	508.8559	23.970100000000002	133.9323	132.8816	79.2075	458.7627	92.2122	307.9957	455.4463	135.4811	561.4479	151.0219	32.6147	184.6995	207.18460000000002	0.0	23.886200000000002	14.0	63.082499999999996	216.8029	194.6051	367.2269	2304.0871
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	0.0	0.0	0.0	127.4602	0.0	0.0	0.0	9.4213	38.0	0.0	0.0	6.5306	0.0	0.0	0.0	0.0	0.0	0.0	23.5444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1796	0.0	0.0	0.0	11.4778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.649
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	857.1483000000001	44.0699	0.0	327.2056	27.5522	40.283100000000005	49.0811	42.4658	71.0952	35.1955	0.0	96.1043	0.0	45.0	183.9625	167.003	18.218899999999998	0.0	24.0	76.0	27.1145	136.0109	16.1591	225.0	0.0	17.232	5.0608	26.4356	25.2963	57.6555	28.2036	0.0	18.97	187.95979999999997	8.919	437.6667	45.6988	92.1682	253.95329999999998	86.302	65.4772	35.1026	28.0	61.388	107.30700000000002	48.538	0.0	117.7671
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	190.9491	0.0	0.0	6.464	0.0	0.0	0.0	11.5079	21.4297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.5606	0.0	0.0	96.1767	0.0	0.0	0.0	0.0	0.0	0.0	16.4916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1114	0.0	0.0	0.0
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	63.1111	0.0	0.0	7.2889	0.0	0.0	0.0	0.0	10.0561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.31150000000001	0.0	0.0	34.5673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2116	0.0	0.0	0.0
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0.0	65.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	36.1065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	2.3819	28.1447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9588	0.0	0.0	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	200.9492	0.0	0.0	5.3763	0.0	0.0	3.0292	0.0	60.293099999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.2902	0.0	0.0	111.5456	0.0	0.0	0.0	0.0	0.0	0.0	20.8376	0.0	0.0	14.1289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3351	0.0	0.0	0.0
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	13.726	1531.2707	180.1972	828.7092	514.4447	481.65070000000003	1205.5888	1183.7003	1459.6634	1863.734	68.65740000000001	0.0	836.5954	555.8288	1393.7842	79.5612	0.0	48.2528	27.0	1401.7927	406.8791	56.6887	1114.2582	488.1139	471.4132	1297.4341	0.0	65.1422	233.3217	739.9919	220.9189	280.3287	404.25829999999996	19.4192	53.6126	561.9293	106.1457	347.6646	32.4546	249.69490000000002	742.0104	114.83859999999999	411.90250000000003	83.8569	1456.3175	315.7045	593.3774000000001	814.5641
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	11.4559	1214.9554	172.14589999999998	939.3941	487.4512	495.3926	1636.6873999999998	1016.9519	1627.3862	2036.7788	86.90979999999999	0.0	640.9511	539.754	1787.8216	103.46910000000001	0.0	57.9257	27.3661	1412.9778000000001	433.14660000000003	73.9437	1077.7298	725.3629999999999	461.1814	1048.3656	0.0	91.7492	186.2208	539.8518	210.4346	216.37130000000002	362.7319	23.2337	60.7989	458.149	67.7398	332.678	50.9577	129.4435	803.0661	74.037	424.2868	77.8236	1565.946	236.3369	569.3154	662.5021
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	0.0	616.746	75.7662	408.846	46.506	170.2354	129.0	344.5301	775.7318	763.3441	13.7333	3.2165	153.79489999999998	175.3503	784.9473	20.8882	0.0	25.398500000000002	0.0	360.4679	42.5062	11.0	472.1279	254.86169999999998	238.3325	375.1564	0.0	28.950400000000002	114.62140000000001	266.59810000000004	59.3919	149.4036	108.9737	7.7807	0.0	180.0891	42.3947	112.78739999999999	0.0	84.9923	261.984	21.0559	81.67949999999999	0.0	536.4825	135.0412	148.8174	416.5974
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	0.0	588.4824	73.6448	527.923	51.4392	171.6572	136.8296	416.6575	828.6502	811.0063	17.0405	0.0	163.27710000000002	144.99689999999998	831.4286	26.0972	0.0	20.2833	0.0	362.1932	42.7422	9.0	518.9375	271.9434	247.2862	484.3947	0.0	21.7304	91.1477	277.1076	45.3821	112.8957	108.0265	5.3134	0.0	241.0729	51.8537	99.9527	0.0	59.0	280.6506	37.9221	75.9836	1.8396	392.0007	159.7475	143.8936	417.4438
