KO_ID	KO_function	SRS062418	SRS062714	SRS063373	SRS063823	SRS064197	SRS064466	SRS064937	SRS065299	SRS075765	SRS075771	SRS075870	SRS075876	SRS075987	SRS075993	SRS076764	SRS076770	SRS076868	SRS076874	SRS077239	SRS077245	SRS077384	SRS077390	SRS077441	SRS077447	SRS077633	SRS077639	SRS097912	SRS097918	SRS097966	SRS097972	SRS098045	SRS098057	SRS1054712	SRS1054853	SRS1054881	SRS893260	SRS893280	SRS893283	SRS893291	SRS893318
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	184.6553	158.0419	459.18559999999997	12.226600000000001	204.09500000000003	78.4509	336.44309999999996	323.111	833.5134	910.4544	365.0376	517.1553	784.1829	414.7588	969.8208	550.3045	883.3404	608.0806	766.0699	782.3910999999999	569.1953	545.7885	583.7459	450.4767	799.451	771.2273	661.2950000000001	942.4098	885.2044	500.42249999999996	744.1509	638.3956000000001	314.5181	381.3147	310.0815	682.2049000000001	470.5613	228.4513	355.3838	331.67990000000003
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	148.8016	262.414	293.6049	6.8793	195.6028	0.0	52.41	226.6061	773.3149	132.5725	499.0503	416.2478	636.0357	92.2209	845.1927000000001	0.0	667.6618000000001	71.173	505.5097	201.5517	394.1798	28.135099999999998	746.9634	65.68289999999999	609.6197999999999	156.3585	416.4576	120.6822	565.6957	113.7223	542.4639	99.2934	275.5569	112.0884	388.60060000000004	578.0586	20.5411	42.9858	228.3393	106.6189
K00113	glycerol-3-phosphate dehydrogenase subunit C	147.8779	170.5214	31.5101	0.0	182.9978	0.0	50.700100000000006	211.6217	762.2814999999999	126.1217	193.8307	470.85889999999995	436.7132	92.5674	529.9261	7.4622	526.7452999999999	69.9401	419.3255	190.36679999999998	93.0515	26.6821	579.3239	66.47409999999999	559.1574	134.0	492.071	108.7011	344.1259	154.6586	480.49969999999996	98.867	259.2685	0.0	87.7004	514.3996999999999	20.0	47.4803	285.6785	87.2438
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	53.000299999999996	238.1818	548.3963	7.3462	0.0	15.3376	444.43580000000003	277.7515	47.0901	364.4204	85.9921	470.04850000000005	255.3523	101.609	352.9117	498.05460000000005	59.05930000000001	191.1876	786.2771	497.03340000000003	446.82370000000003	508.0164	1023.9321	443.3744	225.0736	371.3811	481.27639999999997	229.0829	254.8975	598.2713	57.396100000000004	163.4307	472.53409999999997	230.5818	339.14770000000004	72.8351	290.9168	112.43469999999999	104.3891	268.30010000000004
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	26.5717	147.058	183.2436	0.0	0.0	0.0	56.489000000000004	177.1054	21.446800000000003	85.9123	57.2973	30.2446	215.9956	30.0	218.2375	88.8289	0.0	19.0932	350.1759	35.8189	270.0	59.6121	1034.2603	61.0063	155.0	46.8952	252.4582	415.2903	142.6113	206.272	14.9384	425.18330000000003	509.78979999999996	9.7769	436.4608	5.0	14.6843	101.3879	0.0	104.7054
K00124	formate dehydrogenase iron-sulfur subunit	270.8757	170.651	231.40609999999998	0.0	426.53270000000003	17.3311	142.2678	204.18689999999998	198.56560000000002	330.05469999999997	274.3205	379.42629999999997	438.9858	40.8005	583.1094	171.46890000000002	66.4683	156.1671	266.1621	349.3591	67.8158	114.53529999999999	923.421	271.6785	9.6162	153.0404	161.4709	510.4809	155.8721	525.5107	69.8436	502.10200000000003	215.5487	392.7015	321.0741	45.0	30.6877	218.8416	17.2011	105.2897
K00127	formate dehydrogenase subunit gamma	116.2488	184.8122	278.18050000000005	2.8106	171.83679999999998	13.5659	89.3677	127.977	133.5851	254.1374	189.4866	471.16270000000003	213.43880000000001	37.6486	377.43449999999996	166.2231	125.0822	85.97	17.712	294.1755	61.4966	134.2676	163.536	153.5875	36.794799999999995	151.68619999999999	131.9659	452.53589999999997	136.8831	363.6579	15.7639	409.71259999999995	73.2024	164.496	317.0667	35.2534	19.5816	142.6901	59.077799999999996	129.66989999999998
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	0.0	115.0346	65.45400000000001	0.0	7.6972	0.0	4.9654	7.7904	32.4869	38.0	126.0753	25.204500000000003	36.768	0.0	16.5663	13.2071	22.878700000000002	10.9194	75.1714	67.9529	7.9797	0.0	36.0874	0.0	0.0	11.0447	35.6741	0.0	107.4865	48.859300000000005	47.4054	12.2545	64.7016	0.0	68.1648	10.4925	0.0	0.0	8.2733	0.0
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	5.638	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	68.5324	0.0	0.0	0.0	25.6435	0.0	0.0	0.0	68.938	0.0	15.0	0.0	20.0	0.0	54.4363	0.0	420.56710000000004	0.0	175.6326	0.0	354.454	0.0	43.9889	0.0	0.0	0.0	44.18	0.0	8.2856
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	13.3361	103.9363	48.8436	0.0	12.4077	0.0	229.4788	48.3887	140.6075	310.7187	144.7339	184.9418	281.8864	7.929	243.2841	168.769	182.43880000000001	32.803799999999995	53.7334	337.4772	147.9892	50.5042	12.0879	59.708	417.3275	125.1019	165.3816	237.9692	111.0613	173.4538	132.2347	153.03719999999998	46.6144	144.6667	85.2036	44.577	51.3641	122.9008	146.1909	139.6593
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	0.0	11.6302	175.0414	0.0	7.766	34.2004	14.294	16.0	15.0	91.4054	80.285	73.0	72.1735	20.3806	128.3007	48.9397	94.0554	16.5977	101.6812	85.0803	0.0	63.7502	41.2616	59.964200000000005	185.5076	90.3313	68.0178	179.0547	102.7118	117.9414	13.0	149.1291	58.1159	123.09989999999999	53.197100000000006	28.9756	43.9953	9.0524	22.382599999999996	5.7856
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	207.5542	1172.2163	1405.3397	3.1873	529.2354	77.9084	546.1957	1372.5106	1795.9249	1510.6312	1826.4079000000002	1078.2046	1710.3979	387.9197	2315.765	1394.6326999999999	1699.2372	685.712	1635.2134	1556.6199	1660.1956	800.6549	2073.5445	1090.4254	1617.1553000000001	1440.3299	1934.9929	1205.6497	1812.6924	1499.1543	1439.1477	816.5612	1293.3682000000001	628.9905	1231.7318	812.7924	262.1694	445.4216	1418.8836000000001	589.9202
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	246.4126	1319.1105	2094.5714	0.0	535.6518	97.3527	1031.1027	1415.9292	1008.2932999999999	1347.9619	1741.1288	1765.1039	1937.2382	564.7952	1688.852	1814.8294	1427.2595999999999	734.3121	1826.2759	1798.7211	1499.5454	985.881	2566.3684	1382.8851	1293.7691	1417.9584	2193.3594000000003	1583.1139	1582.7627	2388.7004	1236.1405	1086.3249	1510.234	917.4245000000001	1505.2001	747.8454	696.1819	768.3987	1134.3518	792.1572
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	63.1362	121.4946	422.38530000000003	0.0	0.0	58.321799999999996	602.9643	233.6909	77.6929	464.8788	93.8707	630.3636	205.2031	240.8853	284.3908	818.923	63.6131	461.1085	794.6268	736.6489	324.9297	540.8901	676.2136	818.675	184.9587	1049.2332	311.5309	715.1611	288.8999	1004.6059	56.925399999999996	966.8315	441.94329999999997	306.7886	180.82739999999998	82.4308	613.5905	285.9305	77.9214	367.71410000000003
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	0.0	0.0	0.0	0.0	0.0	8.5161	48.9908	0.0	0.0	23.5911	0.0	0.0	0.0	17.0	0.0	51.0	0.0	22.1328	0.0	0.0	0.0	27.0973	0.0	85.4609	0.0	0.0	0.0	17.2728	0.0	8.7087	0.0	0.0	0.0	0.0	0.0	0.0	79.4924	6.5904	0.0	18.6285
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	118.0	153.1045	309.3941	5.7175	8.1113	53.2419	0.0	123.9097	105.0652	561.4821000000001	306.8082	0.0	194.28619999999998	0.0	133.38389999999998	0.0	189.3047	23.6408	118.8755	146.69400000000002	235.1664	7.3233	208.0094	117.5875	146.5123	154.10750000000002	410.6142	188.9912	85.1709	82.96340000000001	143.5236	135.2109	169.5818	125.2684	285.5681	55.6862	0.0	69.49759999999999	184.50119999999998	38.1444
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	69.1229	282.5748	302.6963	0.0	0.0	62.0531	622.2279	228.13660000000002	473.4548	1019.2201	283.6566	901.3689	666.7225999999999	248.831	472.1254	504.6028	318.4022	470.22769999999997	768.0283	918.8803	759.3706	714.1459	1057.4397000000001	949.4874	363.6162	969.5548	596.7108999999999	941.8447	628.7287	1188.3931	268.6588	625.3525	581.6908	464.887	457.7322	204.10070000000002	438.36969999999997	351.5431	324.1468	352.24469999999997
K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	177.53209999999999	626.4155	627.3419	4.6976	536.6161999999999	54.439499999999995	575.4010000000001	472.1327	1176.0913	1261.8318	718.6963	947.7429999999999	1168.9337	364.6333	1458.4128	448.562	968.3302	408.1513	1235.4553	1144.0431	921.0029000000001	608.4959	1174.3864	975.8901000000001	1147.1947	1010.5419	1063.1336999999999	860.4222	1066.3667	1115.3441	917.9031	675.7219	797.2421999999999	516.6333999999999	605.7479999999999	575.4072	264.5742	279.065	692.8324	262.6843
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.983	0.0	0.0	18.6323	12.454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.3986	0.0	0.0	0.0
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	13.7207	8.7775	0.0	0.0	0.0	45.884100000000004	212.50459999999998	82.0	22.4954	72.6586	21.706	61.8681	26.3178	9.3342	273.0977	356.0897	16.6218	18.9313	231.9665	102.7564	79.3223	66.3855	73.5238	66.9327	37.0	212.7197	58.8835	178.2116	20.2665	0.0	0.0	127.89789999999999	18.2949	152.2875	11.3562	73.1257	0.0	26.4451	80.67399999999999	103.68369999999999
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	7.0534	33.0797	61.439499999999995	0.0	0.0	0.0	42.197900000000004	163.0137	412.6608	531.3631	164.55259999999998	56.1161	167.6397	20.8667	569.9234	320.8209	532.2759	16.4429	294.1004	111.55	321.01419999999996	59.0	110.8313	91.7539	577.6752	181.8158	746.7855	399.4774	587.8611999999999	106.11850000000001	110.003	229.5912	274.87829999999997	203.8002	38.7833	268.7932	278.392	88.3693	155.0916	28.311500000000002
K00158	pyruvate oxidase [EC:1.2.3.3]	0.0	0.0	0.0	18.9195	189.9499	0.0	0.0	0.0	36.451	0.0	0.0	0.0	0.0	11.1824	0.0	0.0	87.3868	80.8312	0.0	0.0	31.5436	37.96	136.5343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.8243	48.464	0.0	164.33339999999998	0.0	0.0	0.0	0.0	0.0	0.0
K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	28.0	12.0	45.0	0.0	0.0	4.8719	106.0271	65.0	0.0	154.28820000000002	15.0	59.0	0.0	6.0776	0.0	75.8599	0.0	46.746700000000004	0.0	210.22539999999998	0.0	66.96600000000001	0.0	0.0	0.0	32.3223	0.0	83.7818	0.0	150.3324	0.0	95.87989999999999	5.5199	18.7227	0.0	0.0	11.5726	99.3875	0.0	141.9015
K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	33.0	19.0	38.4387	0.0	0.0	17.2638	120.8548	97.0	0.0	99.9305	15.0	93.4479	0.0	21.4628	0.0	109.0153	0.0	45.4223	0.0	205.3119	0.0	92.18520000000001	0.0	17.662599999999998	0.0	65.1411	0.0	105.7096	9.1554	225.6646	0.0	110.70859999999999	11.6984	29.4162	0.0	0.0	15.274000000000001	81.2761	0.0	196.369
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	166.2138	258.3332	581.7779	0.0	161.14499999999998	69.2658	617.0695	332.0852	704.2465	982.2764000000001	318.3862	924.7245999999999	459.11030000000005	302.8052	768.8117	1234.268	518.4763	534.6582	1229.2168000000001	1035.973	481.9643	720.0640000000001	1109.3996	768.182	556.3213000000001	1271.2512	868.9968	951.463	706.678	1094.1392	179.9686	794.0028	613.7767000000001	615.7937000000001	571.4843	313.9234	527.7142	302.2038	286.758	421.4663
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	149.1214	155.65230000000003	264.1989	0.0	160.5236	0.0	207.9929	58.4973	0.0	340.0972	0.0	812.1614	203.3503	71.4794	216.9682	184.9605	0.0	109.28880000000001	526.719	409.1923	215.6108	154.4289	1124.2372	477.5394	127.8795	304.2192	246.7126	620.3035	0.0	773.2866	44.3157	614.6618	440.78369999999995	270.3257	334.4525	38.379000000000005	23.221	222.3686	0.0	160.4433
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	0.0	0.0	0.0	0.0	0.0	39.3407	0.0	0.0	0.0	10.7907	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	68.5185	0.0	0.0	0.0	18.0	0.0	34.6407	0.0	31.310200000000002	0.0	0.0	0.0	101.0	0.0	9.562	0.0	0.0	0.0	0.0	0.0	10.8028
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	26.45	10.7153	183.0871	0.0	0.0	52.1269	0.0	105.0	55.0	74.8034	10.8278	128.6825	44.2452	64.2831	268.381	549.7107	21.1854	89.4771	0.0	137.445	72.6778	73.9481	96.2877	43.5968	49.7224	233.7242	90.30699999999999	152.9177	35.2786	23.7342	10.2219	137.36610000000002	37.0	11.8246	30.0517	49.8683	278.4454	20.9327	140.3029	10.0
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.363	0.0	17.4122	0.0	0.0	0.0	9.4572	0.0	0.0	0.0	14.0	0.0	0.0	0.0	23.5694	0.0	6.9982	0.0	30.921499999999998	0.0	23.8988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8039	0.0	0.0	0.0	19.462	0.0	0.0	0.0	11.4413	0.0	0.0	0.0	14.3762	0.0	0.0	0.0	7.5079	0.0	0.0	0.0	29.910200000000003	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1586	0.0	15.115300000000001	0.0	16.0259	0.0	0.0	0.0	8.134	0.0	0.0	0.0	14.0	0.0	0.0	0.0	4.0584	0.0	10.8867	0.0	4.4536	0.0	17.3034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0622	0.0	51.4059	0.0	16.0	0.0	0.0	0.0	7.6426	0.0	0.0	0.0	14.0	0.0	0.0	0.0	19.8273	0.0	8.0242	0.0	31.3244	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	13.517700000000001	513.2016	283.3223	3.7303	94.92830000000001	27.0	44.469	817.062	750.1833	143.0385	1353.7932	89.34009999999999	909.3672	55.4628	956.0982	127.6666	757.5794	90.81760000000001	732.1899	625.4259	654.2369	195.7442	300.4111	41.9649	732.9284	295.4464	792.7789	85.2927	1046.4397	415.2609	556.5921	137.7304	479.1934	186.5796	353.5976	464.3252	5.8955	101.1067	1000.4604	46.8258
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	5.0	402.4771	333.4687	0.0	89.2266	26.8218	40.5668	711.1897	683.0756	224.6994	1312.7021	146.8314	741.0793	45.924	901.261	136.2763	948.3711	106.1836	585.616	661.5625	445.7638	207.8777	292.19870000000003	49.6683	708.7752	230.58069999999998	838.7443	69.43730000000001	1027.5625	345.4948	539.3528	83.0	487.0305	214.0634	597.499	474.14730000000003	0.0	96.1031	815.0158	24.426199999999998
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	0.0	122.8629	36.0707	0.0	72.0797	0.0	15.6699	308.15340000000003	405.7291	82.5954	520.3514	10.1535	511.6683	6.7885	443.1073	36.4808	609.3444	36.0	198.1483	183.9349	231.378	58.9534	46.308	0.0	193.7736	18.5316	443.2232	3.9789	491.28000000000003	19.3462	282.3046	0.0	122.6611	41.5892	110.4392	217.6535	0.0	0.0	335.1186	0.0
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	0.0	125.1067	53.876599999999996	0.0	63.2282	0.0	11.0595	326.4319	371.4886	76.1022	527.0167	3.0679	442.5402	21.9457	379.2047	30.679299999999998	692.4461	40.6624	206.8613	302.7345	199.93	58.172200000000004	56.0373	3.8197	329.3807	12.0	411.4438	0.0	475.58570000000003	29.395	289.3432	5.0996	139.5369	44.5025	100.08539999999999	288.0095	0.0	0.0	338.7671	0.0
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.85430000000001	0.0	67.2209	0.0	33.0916	0.0	53.2811	0.0	30.7729	0.0	0.0	0.0	22.2431	0.0	0.0	0.0	39.4899	0.0	45.2524	0.0	31.168799999999997	0.0	72.6776	0.0	0.0	0.0	0.0	40.760000000000005	0.0	0.0	33.6683	0.0
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0334	0.0	80.32730000000001	0.0	35.4901	0.0	53.0	0.0	64.04169999999999	0.0	11.6476	0.0	49.491	0.0	0.0	0.0	41.2676	0.0	48.1457	0.0	25.9208	0.0	87.4919	0.0	0.0	0.0	5.3958	41.6458	0.0	0.0	31.3628	0.0
K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	6.6765	104.6371	63.800200000000004	0.0	11.36	0.0	12.1202	3.6891	371.3996	31.0	235.3512	39.7096	183.82680000000002	8.3677	182.42929999999998	10.7125	167.4878	24.462	188.423	101.3125	363.6133	59.4505	139.3004	0.0	129.6833	0.0	178.1304	0.0	69.44059999999999	0.0	130.8362	0.0	89.3079	133.2525	204.5495	111.13159999999999	0.0	41.5047	304.4869	0.0
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	149.6431	308.54449999999997	116.1267	4.3427	224.4824	13.4326	245.0736	311.8065	348.71770000000004	366.4563	288.77909999999997	859.442	459.81449999999995	80.9568	343.7634	274.9038	155.871	143.0197	595.3429	677.8323	384.2621	184.6264	1213.8291	539.0554999999999	344.3116	136.7141	529.5597	558.1897	410.8453	983.722	187.7698	566.6971	666.9269999999999	275.2803	445.8662	196.36950000000002	30.9737	284.28340000000003	92.2222	163.9033
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	0.0	11.6735	5.1318	0.0	0.0	0.0	0.0	4.8576	108.97579999999999	49.8733	50.8204	11.1767	97.4334	6.7193	32.2932	14.0176	111.4862	0.0	7.9706	31.108	30.5838	18.1005	0.0	0.0	278.825	0.0	63.0043	0.0	41.830299999999994	41.710899999999995	79.0302	19.3717	0.0	0.0	3.1802	10.5486	0.0	0.0	22.2764	6.8313
K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	220.58599999999998	1177.2629	1489.2597	24.2487	507.9922	60.1569	881.6682999999999	1359.1021	1795.6642	1409.068	1820.3538	1484.0971	2183.4285	461.2841	2672.8416	1113.5201	1984.6427	759.6403	2072.7725	1802.8634	1541.8272	923.7493	1633.3038999999999	1203.2618	1621.3038	843.8965	1878.8268	1440.2064	1873.6185	1741.2417	1461.4819	812.5592	1120.7622999999999	802.6055	1364.2183	1173.0038	554.6954	493.2823	1094.2115000000001	580.2644
K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	39.383	8.2279	198.1003	0.0	0.0	0.0	200.1169	100.0	0.0	325.7839	34.53	66.7764	49.101600000000005	69.8642	459.5417	462.4519	17.4883	89.5583	297.4921	408.0	87.5209	396.20309999999995	74.6536	219.779	0.0	185.65370000000001	56.8802	706.3953	28.0	247.147	14.974	353.0508	46.0	151.5547	26.2305	83.6341	31.4102	47.1119	122.6693	70.4846
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	41.2116	243.9946	733.5125	16.6323	195.36129999999997	14.0256	206.3604	352.0451	272.2262	275.1279	224.64430000000002	753.2894	399.4141	42.7363	431.5816	115.1951	226.2176	107.32220000000001	698.681	297.7922	361.762	126.4198	851.2419	269.00980000000004	530.029	333.0079	415.14050000000003	318.8233	346.9553	567.7268	194.3481	170.0783	515.357	146.9664	483.9257	145.6516	87.0505	164.3504	250.34570000000002	104.6432
K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	26.4539	121.09469999999999	259.23720000000003	8.1883	0.0	12.9382	113.023	90.345	8.1705	100.9034	0.0	510.53049999999996	167.0	39.3409	47.5306	167.2806	0.0	83.8449	472.4763	257.9363	246.0	37.0617	688.0	349.5751	126.0	275.6426	216.0	533.777	201.5413	688.9830999999999	34.0	586.3226	384.9208	118.11959999999999	226.4191	10.6546	18.3487	114.8497	3.6371	108.87939999999999
K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	173.5635	260.9633	113.7263	4.243	174.5679	47.5531	286.6333	232.81810000000002	561.4911999999999	594.0427	260.2829	519.1218	374.8171	269.0489	666.0690000000001	352.0471	532.4248	408.1987	513.5087	486.159	301.0555	322.525	485.0164	438.7759	437.2763	646.8634999999999	361.6081	303.5607	565.1526	362.2496	380.0159	224.9104	375.5036	261.7701	347.00350000000003	499.6899	230.3967	285.8262	270.4019	169.2251
K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	36.5226	351.3046	135.1417	2.7605	117.8946	76.295	430.054	773.8602	1161.1000999999999	805.4313000000001	880.2736	305.7613	742.4339	263.2519	1429.597	840.5857	1046.396	541.6695	1002.3574	935.0736999999999	968.2915	598.5823	450.884	268.3415	486.4342	837.0833	894.6445	478.4929	936.4825000000001	757.6928999999999	475.0288	242.48669999999998	533.1069	301.33910000000003	293.65569999999997	759.4942	292.3262	113.7844	909.9268999999999	241.8509
K00233	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12]	0.0	60.2204	27.7712	0.0	0.0	0.0	0.0	55.0322	88.8742	48.629000000000005	62.42	0.0	65.4586	0.0	0.0	5.3987	85.3994	0.0	0.0	0.0	40.1238	12.8588	15.0	0.0	0.0	0.0	81.8644	0.0	51.6201	0.0	0.0	0.0	0.0	0.0	32.4785	24.0342	0.0	0.0	37.839	0.0
K00239	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	121.3956	740.7994	705.7277	5.7187	94.2908	67.8749	482.92530000000005	892.9155000000001	993.2072000000001	1349.628	690.2521999999999	800.5746	723.1336	265.4047	1441.8807	1329.1471	1034.1956	497.4521	1594.2075	1126.2227	1135.3739	686.2821	1241.1437	901.8677	818.8723	1470.6054	895.6558	757.3978000000001	1022.7779	1289.3636999999999	935.3104999999999	771.7318	967.0797	526.0162	709.0441000000001	572.5706	508.5258	298.0229	335.185	652.3478
K00240	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	93.3061	971.6066999999999	737.0261	14.7514	104.1674	105.3521	587.8188	1038.7923	1244.8079	1435.8734	1010.9842	951.4338	1479.4555	503.5082	1913.5299	1238.5351	1245.7508	744.0933	1290.5711000000001	1560.2188	1143.2308	984.9314	1279.7412	936.3552999999999	996.9996	1874.0438	1267.3418	1212.5496	1598.1861000000001	1642.2416	1120.9937	831.326	1034.6197	866.3877	776.5795	1202.7848	749.9186	470.505	1064.934	725.0417
K00241	succinate dehydrogenase cytochrome b subunit	140.8765	609.5679	577.168	29.874299999999998	85.42490000000001	117.5669	973.298	852.0197	1069.9825	1757.261	1118.2558999999999	985.0378	1260.9384	455.2643	1518.712	1405.1616	1115.9367	692.8324	1372.4385	1698.1119	1009.9543	1008.0011	1130.0739	1183.9444	998.8294	1664.3836	1345.0553	812.991	1301.0749	1477.9176	1094.6776	511.16089999999997	881.2581	533.3676	731.3576	1053.2163	683.4761	436.0156	761.3219	898.0165000000001
K00242	succinate dehydrogenase membrane anchor subunit	56.687200000000004	80.38640000000001	399.5449	5.1257	0.0	20.5214	400.1432	216.5146	70.56790000000001	192.594	74.8528	630.5029	248.2716	64.8264	368.5492	642.2099	23.7058	138.7577	744.0026	228.9468	274.66949999999997	163.9058	926.0	416.126	177.0	627.1317	304.5802	758.0721	199.39010000000002	708.0941	57.0	505.1696	470.383	267.0123	362.9568	101.78120000000001	291.8227	140.849	140.7407	226.7775
K00243	uncharacterized protein	28.5672	595.7577	754.0962	29.4791	356.3059	0.0	161.3725	677.4954	928.326	325.2055	1096.3243	385.1641	1112.2451	27.356299999999997	1419.8886	164.1231	1202.4584	140.767	724.3622	464.2801	739.8835	130.8761	355.4632	67.9486	667.3441	154.20489999999998	966.3521	289.81	900.5433	610.4352	564.4706	90.6608	508.35409999999996	228.66119999999998	766.6547	640.3076	77.4624	112.8823	1030.9016	114.203
K00244	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	125.4062	89.5973	334.8504	0.0	203.8877	0.0	90.3611	93.8044	27.6202	210.1103	82.2523	348.2019	0.0	48.672799999999995	255.745	57.6505	0.0	89.04419999999999	0.0	238.0058	16.912	9.879	281.86	146.4512	0.0	79.5527	54.2706	681.0778	0.0	245.1642	9.06	472.6072	86.3482	113.56540000000001	0.0	21.3189	21.0994	146.5648	0.0	110.5134
K00245	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	128.8865	126.9546	302.8275	0.0	209.0143	0.0	94.55250000000001	85.4929	22.6848	218.671	71.53960000000001	344.6889	190.0597	52.275	237.8042	53.4946	13.6368	84.777	173.7757	241.1855	26.9559	9.0	374.01300000000003	160.737	0.0	119.3269	52.022	729.933	84.1847	388.95180000000005	11.7263	484.4395	119.1855	126.6176	0.0	22.0	16.3268	139.83780000000002	6.8794	84.3344
