KO_ID	KO_function	SRS016474	SRS016529	SRS016569	SRS016575	SRS016647	SRS016665	SRS016740	SRS016746	SRS016815	SRS016858	SRS016876	SRS016969	SRS017007	SRS017025	SRS017076	SRS017088	SRS017120	SRS017139	SRS017209	SRS017227	SRS017279	SRS017304	SRS017324	SRS017330	SRS1041125
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	80.3151	685.3713	585.4678	300.0088	65.7867	160.46620000000001	166.86649999999997	130.6856	371.0954	56.8408	177.7956	748.9572	2301.669	411.26509999999996	14.2351	12.5451	0.0	536.7719	169.15050000000002	749.3101	187.1935	259.71709999999996	0.0	0.0	8.3295
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	8.7944	0.0	0.0	0.0	0.0	53.0157	0.0	9.713	0.0	0.0	17.8935	0.0	0.0	0.0	0.0	0.0	0.0	78.7204	0.0	50.7279	0.0	43.7111	0.0	0.0	0.0
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	33.78	436.1986	155.3313	21.8747	241.1915	64.911	57.538	327.50800000000004	175.1044	164.63119999999998	9.0	58.5268	0.0	0.0	253.2563	0.0	325.2735	94.40700000000001	7.5198	56.167699999999996	141.0395	295.81170000000003	0.0	315.8524	90.3315
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	0.0	6.743	0.0	0.0	0.0	0.0	0.0	30.4928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.613	0.0	11.8999	0.0	0.0	0.0	0.0	0.0	0.0
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	0.0	8.3545	0.0	0.0	0.0	0.0	0.0	23.3493	0.0	0.0	0.0	4.745	0.0	0.0	0.0	17.3432	0.0	8.0085	0.0	0.0	0.0	0.0	0.0	0.0
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	34.072199999999995	0.0	0.0	4.3368	2.6082	0.0	0.0	0.0	28.2837	0.0	15.2887	0.0	0.0	0.0	0.0	0.0	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	0.0	5.146	0.0	0.0	0.0	0.0	0.0	39.5464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0584	0.0	18.1134	0.0	0.0	0.0	0.0	0.0	0.0
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	157.8143	489.82079999999996	1020.4193	479.3033	580.1141	143.3665	311.8474	283.0321	1464.9972	301.9565	141.9596	2192.1614	931.1478	50.0863	469.0903	94.1073	809.9346	669.0097	670.1043	715.4788	192.539	121.3447	625.6753	12.1495	0.0
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	157.3987	112.82820000000001	1031.5294	533.4029	355.8317	109.38589999999999	424.5182	158.3295	1626.6592	282.888	177.4554	3115.6884	1125.9126	40.9497	221.90290000000002	90.764	1430.476	471.8682	661.8949	719.6025	152.6996	106.2877	615.5112	7.0825	0.0
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	125.2456	6.4402	318.1925	280.6019	226.2921	34.3498	261.2537	61.6355	698.9913	93.3424	108.6865	839.0034	251.2517	0.0	98.6182	0.0	432.3085	212.021	246.6054	382.4111	18.9737	30.5032	370.9278	0.0	0.0
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	92.4231	6.5378	327.1151	285.174	197.02460000000002	8.6361	225.7149	62.840199999999996	611.394	78.1492	116.4744	1221.5464	269.8711	0.0	86.8403	0.0	479.3163	233.7661	265.0409	467.7516	20.1902	49.566	395.41949999999997	0.0	0.0
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	0.0	0.0	35.3075	0.0	0.0	0.0	8.8465	0.0	80.2175	0.0	0.0	61.928700000000006	0.0	0.0	0.0	0.0	36.8116	0.0	0.0	0.0	0.0	0.0	32.9404	0.0	0.0
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	0.0	0.0	36.5712	0.0	7.7552	0.0	7.0139	0.0	90.8769	11.7014	0.0	68.4898	0.0	0.0	8.0278	0.0	36.7726	0.0	0.0	0.0	0.0	0.0	31.5694	0.0	0.0
K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	19.2798	5.908	348.0262	142.9038	0.0	17.9229	116.7143	151.4004	162.8886	18.8341	37.8116	275.5213	43.8219	9.0601	55.561	6.9582	349.7962	10.2708	122.32600000000001	70.3801	0.0	51.356899999999996	14.3833	0.0	0.0
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	182.5254	910.3232	626.0384	636.5887	95.1782	219.1396	317.5545	397.5455	873.9038999999999	114.9914	173.8486	1796.6041	2438.366	448.8961	94.4293	32.899699999999996	446.8857	817.1197	1541.0993	868.6301	166.5754	320.6388	402.5261	11.6705	4.3638
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	31.9985	0.0	68.359	82.634	0.0	26.133399999999998	51.4733	14.263200000000001	66.59129999999999	0.0	58.3231	145.6258	9.5821	0.0	32.877700000000004	0.0	214.3207	136.5105	32.4409	107.0672	0.0	78.6619	0.0	0.0	0.0
K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	661.4136	2451.1204	2608.7309	1368.8297	1092.5449	773.322	1101.5558	1528.7974000000002	3251.8617	902.8711000000001	684.6714	4933.9628999999995	3945.1440999999995	703.9183	1533.9608	383.53	2258.5534	2265.178	2451.794	1847.2173	561.1414	1083.2807	1209.9759	513.6368	95.162
K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	149.8705	836.2747	199.8372	291.5459	0.0	233.53539999999998	29.0768	563.7452	202.8932	63.2044	157.1319	75.0898	117.7174	71.1881	430.9531	0.0	133.1263	335.1316	17.6445	201.6181	118.7331	435.057	61.0547	246.3333	51.0
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	42.0065	878.5377000000001	841.2606000000001	250.8445	102.1928	203.84709999999998	273.4754	180.2285	733.4727	180.3684	63.552800000000005	1032.7467	1998.7936	245.3405	920.9733	480.3245	763.7409	559.7985	939.8025000000001	211.0379	262.3672	340.7673	76.879	21.6655	25.1219
K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	89.6325	0.0	414.1696	132.45499999999998	0.0	130.8611	42.8284	83.80460000000001	319.48900000000003	0.0	80.9579	511.7921	1563.6491	119.6852	11.3476	22.9593	313.9472	441.6159	637.7293999999999	467.1035	114.8636	133.6051	7.3091	0.0	0.0
K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	279.5239	1381.7474000000002	491.8989	281.4251	251.7088	258.3282	213.4174	339.3779	756.4521	409.4156	185.7395	6622.3891	897.4635000000001	393.9854	67.8504	22.717	502.0893	186.1609	721.2181	480.5912	197.27249999999998	418.2662	358.7084	150.2199	180.4356
K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	290.957	519.8599	1133.3722	339.5975	716.7544	401.2994	636.8919999999999	947.9150000000001	2223.4305	598.325	175.5224	2383.8517	695.8531	125.4915	593.5278	0.0	1189.0939	983.1794	338.7695	507.3914	338.8612	463.0539	521.4699	229.2647	96.3228
K00233	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12]	31.1426	0.0	0.0	47.5636	9.2338	12.7855	29.6023	0.0	0.0	14.8331	44.5052	161.685	16.0644	0.0	35.1664	0.0	20.3581	36.7302	0.0	78.2243	11.8816	0.0	23.1872	0.0	0.0
K00239	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	383.3381	817.7678000000001	1559.7555	1105.5933	700.1501000000001	626.282	677.8976	1249.4908	2145.4301	680.6147	489.28450000000004	4210.166	3303.7527	235.1242	291.7331	24.3422	1313.8154	2515.3264	1702.1813	1308.1757	337.0808	642.8315	834.2825	61.9067	221.3303
K00240	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	534.2802	866.1364	2082.4467	1187.8419	788.8587	721.6716	550.9608	1290.7159	2965.4609	424.508	722.8269	4255.8288	3013.3509000000004	338.5969	788.9365	26.8038	2174.6464	2526.0591	1542.2455	1673.9467	390.38	766.9981	831.0156999999999	459.5469	164.1492
K00241	succinate dehydrogenase cytochrome b subunit	873.2664	515.9931	1459.4904	1358.7092	641.2673	794.7826	729.8915	1471.1723	2207.3827	788.8925	663.7229	3730.6063	3193.5044	496.8985	407.0964	20.8061	1742.0525	2564.073	1539.8410000000001	1724.5663	400.04200000000003	690.8432	823.3425	727.8734	325.1121
K00242	succinate dehydrogenase membrane anchor subunit	88.36619999999999	463.1975	649.9562000000001	167.64339999999999	345.74429999999995	104.8279	152.0827	363.3787	536.5731999999999	170.0453	66.2988	670.2659	1869.5494	167.5226	236.09799999999998	16.0	524.639	642.3906	843.9911999999999	491.81870000000004	193.5802	279.3521	59.0383	445.179	64.0
K00243	uncharacterized protein	201.3979	1570.8957	1560.9045	490.8354	362.9386	204.3899	952.67	331.62579999999997	1615.2955	344.9479	87.9506	3588.1031000000003	2265.5305	283.4371	881.7157	423.1178	1395.5618	750.6309	962.4099	529.1527	438.5926	245.413	781.1928	32.0096	20.880699999999997
K00244	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	86.0828	974.4394	181.8354	144.9359	70.8817	98.4648	136.9149	218.5019	177.37	70.0	20.7919	0.0	0.0	311.8937	15.2894	0.0	141.102	231.66320000000002	281.2839	358.248	74.3456	179.9402	163.6122	8.7672	8.7228
K00245	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	63.6306	1029.4578	62.7492	144.9372	26.9001	98.2646	147.7489	236.3527	501.524	70.0	34.2717	894.7706	428.9747	349.7966	19.5486	25.1556	0.0	231.4812	0.0	304.436	82.8165	225.9452	207.2435	10.882	6.0661
K00246	succinate dehydrogenase subunit C	87.2596	1048.129	244.02190000000002	148.9949	49.522000000000006	113.5153	159.2018	244.64770000000001	613.477	70.0	38.056	1129.5054	899.8394000000001	342.5351	22.9197	25.950400000000002	79.8191	228.4278	720.0754999999999	472.2282	73.7226	225.47750000000002	256.1386	18.4	0.0
K00247	succinate dehydrogenase subunit D	77.9183	1064.8493	146.4551	155.6137	36.1449	111.487	196.5736	252.1301	181.6317	70.0	47.1824	579.8724	749.6232	345.8409	25.8377	23.9547	33.1855	259.2512	512.1188	453.7119	73.0	209.204	99.6762	12.9536	4.6783
K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	50.4671	21.4119	908.9821	133.64839999999998	47.326	59.123	308.89140000000003	241.252	590.9811	7.534	81.4435	396.089	746.1971	6.7952	14.4118	0.0	285.9421	52.884299999999996	712.2184	323.5989	49.9785	114.2484	155.1515	0.0	0.0
K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	90.7011	0.0	94.04729999999999	462.44	10.154399999999999	176.641	30.811500000000002	210.8623	122.9088	9.1035	132.8822	426.6188	448.74080000000004	0.0	16.0196	0.0	117.1438	365.0303	296.78889999999996	589.9887	0.0	30.2656	57.9377	0.0	0.0
K00252	glutaryl-CoA dehydrogenase [EC:1.3.8.6]	18.0	0.0	0.0	5.9108	0.0	28.0	0.0	0.0	7.2652	0.0	12.0	0.0	0.0	23.7929	0.0	0.0	0.0	109.7609	0.0	157.2988	0.0	25.4099	0.0	0.0	0.0
K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	603.9262	1138.6222	1351.164	1133.2928	229.0745	738.9383	766.8956	1418.6345	1871.9913	561.3742	616.8476	3242.2834000000003	2518.3576000000003	566.8005	231.871	23.909599999999998	1032.6088	2043.9316000000001	1226.9274	1534.6787	416.70640000000003	605.5068	277.1308	555.0711	97.51169999999999
K00259	alanine dehydrogenase [EC:1.4.1.1]	232.7908	868.9393	402.65520000000004	388.19759999999997	172.4875	247.0879	70.089	678.9245	246.4793	181.4655	334.5268	369.3575	426.71750000000003	264.4033	633.347	128.4377	199.19219999999999	895.2856	230.5453	369.2263	48.7754	403.5348	125.8951	148.25730000000001	11.5058
K00260	glutamate dehydrogenase [EC:1.4.1.2]	44.61	0.0	302.7225	184.7017	11.6856	92.4216	169.7839	30.1311	471.2858	0.0	147.0906	795.3953999999999	1372.963	83.8926	41.2207	17.3009	556.5987	402.1867	542.8105	161.0007	86.0	116.03620000000001	15.0299	0.0	0.0
K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	129.3369	0.0	0.0	19.5708	0.0	58.6835	0.0	69.5771	8.4929	0.0	34.2173	0.0	0.0	166.5025	0.0	0.0	0.0	98.8106	0.0	129.6761	0.0	74.3428	0.0	133.0855	114.46039999999999
K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	481.7016	1113.9529	2374.4998	1480.2219	731.7334	652.1314	963.545	1257.1059	2622.2721	736.0070000000001	661.3276	5271.3336	3542.0873	616.4324	710.2388	338.995	2206.9651	2156.5816999999997	1166.1001	1928.0437	545.1645	1006.8754	1261.989	56.9734	82.4308
K00265	glutamate synthase (NADPH) large chain [EC:1.4.1.13]	33.2211	0.0	196.4275	0.0	0.0	78.3032	127.9873	0.0	117.63810000000001	0.0	26.0164	142.1044	261.2964	64.8648	102.46350000000001	0.0	71.5334	123.7085	0.0	200.20989999999998	0.0	134.711	31.2767	0.0	0.0
K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	106.3184	11.3146	561.5622999999999	205.4502	209.1714	108.9631	359.6918	38.9176	520.8251	97.86420000000001	96.66159999999999	2011.4097	526.1235	71.2492	171.2501	0.0	388.4088	363.56759999999997	387.5643	569.4231	67.3441	165.8319	158.4612	0.0	0.0
K00274	monoamine oxidase [EC:1.4.3.4]	0.0	0.0	0.0	24.3846	0.0	41.433499999999995	0.0	14.2546	0.0	0.0	30.0304	0.0	0.0	0.0	0.0	0.0	0.0	36.271	0.0	12.383	0.0	141.9161	0.0	0.0	0.0
K00275	pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	203.3664	1494.1169	906.8371	763.7805000000001	131.958	386.6458	267.10949999999997	388.56669999999997	853.8189	105.3779	387.7604	2676.905	3036.8173	601.9155	11.665500000000002	5.4471	405.1103	1221.511	1475.9861	1335.494	261.2976	590.7642	262.2579	32.3728	17.413800000000002
K00278	L-aspartate oxidase [EC:1.4.3.16]	44.368	25.3171	942.9834000000001	146.6726	186.7439	204.194	415.9297	41.2127	631.749	63.6879	35.1292	879.2437000000001	1415.2342	90.8339	45.8862	23.7097	500.1941	475.7927	68.106	238.4912	105.99539999999999	89.2951	183.1353	0.0	0.0
K00281	glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]	193.5556	373.4037	780.0004	389.96279999999996	0.0	397.41089999999997	154.27280000000002	564.4822	631.9300000000001	138.0276	264.6286	1427.3634	1557.1633	165.7723	124.836	15.7329	674.4529	1311.2991	1280.8788	648.6749	255.5741	507.0781	39.8374	343.2787	133.0815
K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1 [EC:1.4.4.2]	10.7158	15.171999999999999	299.5074	37.9503	130.6308	5.7271	198.0115	14.9656	307.3873	67.3489	0.0	667.4017	276.5372	0.0	64.2343	0.0	336.5152	21.2494	158.4347	161.3331	35.5379	0.0	218.9161	0.0	0.0
K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2 [EC:1.4.4.2]	30.9281	7.6471	261.6107	59.100500000000004	129.9926	8.1262	220.8898	25.3512	332.2555	76.1385	0.0	643.9150999999999	235.8595	0.0	58.605599999999995	0.0	337.94599999999997	0.0	158.75369999999998	102.2116	27.6708	0.0	213.9803	0.0	0.0
K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	33.9658	0.0	341.3723	119.01429999999999	0.0	90.8383	54.5068	52.9252	449.3819	0.0	50.985600000000005	596.786	1770.3278	95.4842	14.8083	21.2768	337.19730000000004	388.5616	524.6698	347.69199999999995	130.4543	125.1301	7.7128	0.0	0.0
K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	658.2206	2401.585	1923.8941000000002	937.9966000000001	815.5097	579.6118	488.9395	1287.4753	1905.1359	804.6201	537.3637	2997.0828	2287.1004000000003	904.7842	1179.7279	395.5834	1818.1095	2075.5102	1240.7689	1425.337	624.7118	1004.3759	667.7369	584.3184	131.1313
K00287	dihydrofolate reductase [EC:1.5.1.3]	713.2949	3016.2084999999997	3270.4155	1560.8794	1203.2441	1038.9695	1843.961	1772.4037	4439.7185	954.653	879.1726	7168.7481	5354.8169	1129.7296	1719.3754	396.5977	3259.9389	3254.0185	3018.9506	2285.9533	831.4409	1577.3755	1315.5983999999999	556.1867	199.8175
K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	170.2142	65.5556	510.4721	459.7074	205.3887	103.7708	440.96090000000004	119.1891	838.1144	123.8989	170.93189999999998	2367.2508	911.0591	83.7603	199.8838	259.7143	1010.6037	477.7862	294.011	536.9902	144.2841	146.9384	430.892	0.0	16.0762
K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	65.2933	0.0	0.0	120.13759999999999	0.0	77.9668	0.0	121.76650000000001	17.3788	0.0	136.9822	354.2828	145.1415	4.2466	0.0	0.0	16.3622	211.1796	82.1199	184.8037	0.0	34.4161	0.0	0.0	0.0
K00297	methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]	627.717	2709.7147	2199.2343	1239.7854	912.7669	715.5726	933.2259	1333.3107	2912.3239	866.2280999999999	644.7963	3317.7918	3583.7671	740.8579	1258.3254	335.3661	2376.4933	1772.2406	1627.4003	1556.334	497.3835	1000.8426	665.1302000000001	167.73370000000003	227.8847
K00299	FMN reductase [EC:1.5.1.38]	20.5069	0.0	0.0	64.9947	0.0	84.92150000000001	0.0	519.1582999999999	0.0	0.0	43.8944	0.0	0.0	55.234	0.0	0.0	0.0	24.4366	0.0	49.1945	0.0	193.9897	0.0	164.07100000000003	108.145
K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]	13.4857	0.0	0.0	23.4293	0.0	23.6523	0.0	0.0	0.0	0.0	11.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.5647	0.0	0.0	0.0	0.0	0.0
K00303	sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]	0.0	0.0	0.0	16.6221	0.0	22.1814	0.0	0.0	0.0	0.0	8.0597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00304	sarcosine oxidase, subunit delta [EC:1.5.3.24 1.5.3.1]	10.0	0.0	0.0	18.6531	0.0	23.0	0.0	10.7109	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8095	0.0	0.0	0.0	8.5748	0.0	0.0	0.0
K00305	sarcosine oxidase, subunit gamma [EC:1.5.3.24 1.5.3.1]	16.5578	0.0	0.0	29.6514	0.0	25.0	0.0	7.6173	0.0	0.0	13.4966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.020000000000003	0.0	13.0255	0.0	0.0	0.0
K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	73.6819	0.0	619.5981	149.6986	18.2027	102.10229999999999	34.1203	82.1523	516.8322	0.0	64.3105	578.6074	1325.0645	108.6462	24.8899	19.2864	262.7097	447.5924	784.6751	645.6676	129.3219	149.29840000000002	0.0	6.265	0.0
K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	0.0	389.349	339.8593	77.732	18.0227	38.395700000000005	187.4405	96.1463	519.0207	115.906	49.1729	568.0697	274.3055	7.5013	291.0037	0.0	349.07500000000005	163.5584	128.8142	110.08670000000001	67.4212	30.273400000000002	218.9169	11.8586	0.0
K00316	spermidine dehydrogenase [EC:1.5.99.6]	17.658	0.0	0.0	7.828	0.0	0.0	0.0	30.9014	0.0	0.0	8.2578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.2602	0.0	29.2688	0.0	7.006	0.0
K00318	proline dehydrogenase [EC:1.5.5.2]	30.6125	0.0	0.0	93.14439999999999	0.0	59.477999999999994	0.0	95.54169999999999	20.4983	0.0	127.9181	238.9574	182.434	6.6836	0.0	0.0	0.0	224.77210000000002	79.35109999999999	170.4882	0.0	42.1237	0.0	0.0	0.0
K00324	proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]	181.6014	763.2348	265.6093	232.7693	70.7769	196.7096	107.9397	205.1347	38.9375	47.0	100.0818	558.4013	8.9383	413.8882	9.1712	0.0	97.2399	285.4216	64.0556	422.8121	69.9254	329.5451	156.73600000000002	0.0	63.5261
K00325	proton-translocating NAD(P)+ transhydrogenase subunit beta [EC:7.1.1.1]	144.0709	648.9746	22.6361	174.27519999999998	77.6406	178.2255	121.51769999999999	200.9096	178.0452	47.2942	83.084	198.20600000000002	413.91929999999996	443.65999999999997	7.3152	10.8659	79.0341	246.244	56.3974	357.63870000000003	67.6399	243.57920000000001	106.4442	7.2551	90.6798
K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	352.0498	81.1217	1066.8605	520.3629	355.19350000000003	238.7494	534.0954	358.54740000000004	1842.9317999999998	128.2177	214.74009999999998	2341.6836	2222.2818	252.6724	181.3646	23.8718	1098.2991	321.7566	924.2235999999999	1029.033	313.4331	453.39480000000003	494.6773	191.5118	35.0505
K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	166.45420000000001	61.8642	1157.0289	431.2492	288.2486	249.1457	532.5658	170.1613	2100.9838999999997	549.6266	206.0276	1981.6513000000002	2249.3116	220.59	234.9472	17.8344	841.9603999999999	716.3273	925.8779	1068.7637	240.57330000000002	292.5271	495.5856	175.18509999999998	49.7774
K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	94.6058	48.0716	538.2519	172.1821	137.60920000000002	169.6574	138.714	199.0374	708.9402	424.7832	160.9194	800.537	1988.3080000000002	172.8607	82.8569	18.0	545.4679	735.4554	679.7808	827.2834	215.81709999999998	325.803	128.2262	158.2278	61.9541
K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	105.82209999999999	23.5016	803.8895	184.5614	54.5928	181.3767	139.46620000000001	225.7775	1101.1353000000001	393.2137	207.2544	1146.5524	1875.8745000000001	192.65089999999998	91.8518	18.8998	407.3847	581.9361	704.4322	470.9984	245.6676	258.3981	42.2301	129.6559	76.50120000000001
K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	293.1166	32.022	1289.4144000000001	253.362	63.487300000000005	214.15730000000002	154.6463	291.88530000000003	1057.8671	308.1761	257.2411	1149.7372	2079.9739	172.5487	99.9503	19.5549	588.4817	669.9402	1021.2453	921.1654	266.9126	301.1796	43.897	113.30940000000001	78.1492
K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	125.7471	20.7563	1103.1294	234.34369999999998	56.356899999999996	188.1861	204.04489999999998	280.4991	1094.7817	385.5559	203.48160000000001	1599.9102	2086.2047000000002	127.8742	70.4398	20.6998	478.195	586.9689	931.1576	584.6186	346.7694	190.398	121.25949999999999	87.7051	93.7201
K00336	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	30.5084	10.5368	716.0799	105.8226	183.74020000000002	158.2735	116.42099999999999	77.4973	1192.5041	420.4328	75.1788	896.4135000000001	1932.385	107.273	86.9303	22.5013	424.0063	350.3029	730.2626	396.33349999999996	230.40980000000002	162.4058	120.454	0.0	100.9826
K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	104.3909	62.400600000000004	1007.4362	337.8834	241.17530000000002	218.472	521.8629	138.6951	1640.8643	527.052	134.8154	2338.2001999999998	2256.1701	147.0285	108.0695	23.8663	624.9708	316.6388	909.008	826.4289	285.95169999999996	208.1042	620.5821	0.0	114.6759
K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	302.1257	65.0446	1158.2203	353.39189999999996	319.35569999999996	275.1588	509.6465	270.3337	2049.9964999999997	135.87380000000002	234.0417	1698.1959	2269.0992	214.8727	132.0777	25.0	995.0498	802.5322	964.1699	1046.8954	324.3935	246.7673	429.4411	114.01089999999999	125.4459
K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	275.0403	34.754599999999996	1068.9364	283.8211	214.5301	252.9168	226.382	189.26659999999998	1723.4278	209.96429999999998	270.7427	1287.2318	2041.9928	172.6004	99.6271	25.3616	1087.2369	641.3389000000001	961.5162	553.7943	339.108	193.65519999999998	115.7934	76.1692	124.2695
K00340	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	465.7093	45.1074	1166.0793	361.8008	320.7629	251.8381	547.5137	394.334	1914.3128	293.1	271.182	1894.2143	2213.3687	217.0623	200.8357	26.0	805.3382	713.9461	1046.7895	872.5398	368.1581	342.823	622.6243	11.0	131.9248
K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	209.6561	18.5078	1070.3916	395.767	257.55449999999996	206.1243	425.7064	269.3446	1666.7163	398.449	181.0906	1672.5611999999999	2169.6563	238.5779	114.3255	26.9447	817.4841	252.9078	1059.0451	808.3208999999999	282.9724	266.4418	471.13870000000003	0.0	139.43030000000002
K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	161.0032	0.0	551.1743	186.0606	10.6834	163.2298	102.3567	157.07999999999998	474.8945	22.6336	182.465	721.3145	1919.1008000000002	181.3208	21.3768	29.0949	182.4095	593.344	804.6687	412.03	120.2398	183.11520000000002	41.5833	139.9196	145.9614
K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	219.197	55.3932	1335.611	316.932	361.7023	304.7423	351.6696	280.0134	2338.0545	508.62	234.2101	2257.7236	2336.9392	215.1055	193.4424	31.0596	1174.9950000000001	664.2846	988.9413999999999	720.1039999999999	295.49649999999997	333.6713	456.0782	191.0299	168.0074
K00344	NADPH:quinone reductase [EC:1.6.5.5]	311.6634	599.6741	140.3403	284.9919	363.2877	272.2666	35.4052	1094.1479	486.05520000000007	195.51250000000002	216.1786	402.231	461.20820000000003	223.5505	721.4506	0.0	511.6634	795.0769	259.45079999999996	657.5062	126.6489	772.329	238.50619999999998	677.328	118.595
