KO_ID	KO_function	SRS018591	SRS018602	SRS018610	SRS018616	SRS018665	SRS018679	SRS018691	SRS018739	SRS018778	SRS018791	SRS018820	SRS018826	SRS018875	SRS018923	SRS018929	SRS019170	SRS019176	SRS019219	SRS019225	SRS019270	SRS019276	SRS019327	SRS019333	SRS019387	SRS019389	SRS019437	SRS019443	SRS019488	SRS019494	SRS019591	SRS019607	SRS019696	SRS019792	SRS019798	SRS019974	SRS019980	SRS020220	SRS020226	SRS020277	SRS020283	SRS020334	SRS020340	SRS020400	SRS020406	SRS020540	SRS020571	SRS020628	SRS020856	SRS042589	SRS042643	SRS043454	SRS043755	SRS049389	SRS051244	SRS052095	SRS053630	SRS053854	SRS054653	SRS056323	SRS057539	SRS058808
K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	890.5785000000001	518.3702000000001	621.1264	944.7594	1237.1762	780.8019	244.2544	951.1773000000001	148.8263	1597.1163	812.343	1088.3496	708.2992	1161.2135	252.0552	70.3904	76.2567	1012.1704	198.2431	316.0236	304.8154	1218.2787	232.702	229.1138	1814.0669	919.1832999999999	19.0432	961.1893	439.3065	1071.2977	1590.0441	728.1458	1115.4626	328.9123	963.4748	931.3359	1133.1512	1410.7718	126.19989999999999	35.8406	585.3395	884.4401	277.105	489.4064	696.4614	1304.4877	2272.8257	1494.5142	928.5	1421.9204	964.1522	492.8441	923.9443	361.0358	117.6738	727.4493000000001	1262.9103	1099.2551	879.5379999999999	898.8393	774.3506
K00068	sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	214.2432	115.99860000000001	288.4271	213.9499	163.4303	743.1082	116.82050000000001	215.386	11.0674	753.327	175.1798	102.6358	356.3913	443.2242	326.6679	120.69409999999999	47.5368	225.6453	70.6087	364.2708	44.0293	128.3129	195.1713	388.2802	132.42329999999998	50.7905	28.0019	266.6753	171.3665	388.6531	237.04670000000002	120.56739999999999	188.2717	87.0869	71.43860000000001	236.5743	157.53459999999998	226.30180000000001	11.133099999999999	0.0	75.565	229.4376	221.95700000000002	51.8911	72.0303	107.9877	549.1384	179.791	158.1564	136.0782	122.013	188.1618	284.8905	36.9094	46.5711	356.02880000000005	62.140100000000004	133.0838	302.8777	426.7342	242.8638
K00073	ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350]	25.0	0.0	0.0	0.0	0.0	0.0	0.0	32.1279	0.0	17.584	14.5983	0.0	20.3234	24.0	0.0	0.0	0.0	28.0152	0.0	6.7958	0.0	49.0475	0.0	0.0	0.0	0.0	0.0	14.1301	5.5543	0.0	21.0	0.0	21.0	0.0	12.7613	4.6419	5.2346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.6577	14.0	58.8613	0.0	0.0	19.9905	0.0	0.0	0.0	0.0	0.0	21.3381	54.8585	0.0
K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	110.2357	75.9835	226.02450000000002	328.02139999999997	60.679700000000004	215.07150000000001	28.6881	407.8188	17.1241	197.6932	88.0583	212.3446	190.16649999999998	280.86429999999996	172.30429999999998	0.0	24.3032	135.6597	19.211199999999998	60.773500000000006	24.3747	304.1249	143.041	18.747	34.6973	83.1298	15.0	176.6097	52.147800000000004	73.1423	213.6869	101.0137	149.9558	52.909800000000004	105.6306	206.3402	56.3429	160.3282	18.1945	32.044	59.9239	242.49620000000002	0.0	62.0839	46.7666	129.0508	256.5446	58.3582	213.4782	408.2733	40.6839	39.783100000000005	412.92400000000004	37.2382	7.2512	294.3014	66.8518	14.9385	263.1777	277.4226	149.2741
K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	3912.1989	1034.8391	1515.376	1020.9604	2247.7693	2435.328	895.7416000000001	2654.1392	1152.776	3958.624	2097.7239	2396.9323	1927.9116999999999	3420.2526	1019.2097	641.2208	808.2166	2435.7705	526.3874999999999	846.2326	862.9065	3047.0727	764.3241	835.8032999999999	3716.3352999999997	1774.6976	89.3627	1720.3338	1203.4809	2204.7604	2869.0699999999997	1469.5169	1822.0938999999998	842.6677999999999	3219.3565	2275.2184	2816.4763	2730.0235000000002	463.95259999999996	145.4615	1684.8195	2188.4586	1181.992	852.3741	1426.4941	2090.0809	4976.062	3349.4438	2468.1107	3524.9867	1420.0774	776.3064	4718.3732	1312.7769	483.967	1911.1033	2631.8439	2718.7212	3515.1725	3435.0674	1691.0389
K00076	7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159]	214.1077	0.0	23.1001	0.0	28.5687	100.9405	0.0	5.4084	0.0	0.0	0.0	96.9303	0.0	49.3701	0.0	0.0	0.0	35.4601	0.0	8.2953	0.0	0.0	0.0	0.0	129.9582	11.0	0.0	8.9822	4.785	0.0	0.0	8.3448	57.0	12.6256	95.1559	11.0	58.9607	61.5205	0.0	0.0	6.3485	0.0	0.0	0.0	0.0	39.0253	24.0522	134.0494	0.0	89.0	14.6679	0.0	24.1736	17.5924	0.0	0.0	37.3308	6.3739	33.8466	0.0	64.24170000000001
K00077	2-dehydropantoate 2-reductase [EC:1.1.1.169]	419.5681	186.275	180.1499	337.8538	659.0734	316.631	275.8334	407.3844	194.6014	583.0113	328.6648	442.2196	198.0527	428.0437	265.69100000000003	54.131600000000006	352.58	257.7741	239.5797	146.505	220.5112	728.2071	282.2865	219.2793	1714.8354	241.30870000000002	0.0	499.9638	312.2102	172.239	1058.4594	244.87779999999998	502.55269999999996	334.1413	929.8729	541.2289999999999	240.3435	585.3842	51.6102	78.2715	174.491	1616.2865	126.5022	273.8888	248.5012	336.7673	1925.8266	472.54179999999997	690.7086	753.3157000000001	107.2578	286.5443	579.9404	355.1316	183.0164	1538.7646	893.3666000000001	1012.961	334.7587	531.9612999999999	336.5036
K00078	dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179]	0.0	0.0	0.0	0.0	124.5876	6.6301	0.0	0.0	0.0	7.5653	0.0	29.4994	0.0	0.0	30.9446	0.0	16.8329	0.0	0.0	0.0	23.0125	0.0	43.5381	9.2064	0.0	0.0	32.141400000000004	0.0	247.9052	0.0	0.0	6.5061	26.0	0.0	0.0	11.0397	0.0	66.879	0.0	10.0257	0.0	14.1919	0.0	7.4965	0.0	0.0	0.0	0.0	0.0	10.4285	0.0	0.0	0.0	7.3948	0.0	0.0	0.0	33.6555	0.0	0.0	0.0
K00087	xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	59.0	0.0	42.635099999999994	0.0	0.0	18.2238	0.0	53.525800000000004	0.0	34.9859	4.7537	0.0	19.7316	25.4586	0.0	5.356	0.0	0.0	0.0	0.0	0.0	79.4061	0.0	0.0	30.1483	0.0	0.0	19.5387	0.0	0.0	43.4689	75.8638	35.5829	0.0	52.904799999999994	0.0	42.2763	0.0	0.0	0.0	9.075	0.0	13.2373	0.0	0.0	21.8476	35.899	45.614	67.7717	51.1472	15.1431	0.0	10.1005	10.4893	0.0	0.0	0.0	0.0	36.592200000000005	57.8834	15.2183
K00088	IMP dehydrogenase [EC:1.1.1.205]	2548.0616999999997	835.4962	1272.4458	1153.8778	1887.893	2293.8346	684.2784	1997.6494	442.2142	3088.4538000000002	1665.9397	1643.8973	1241.9292	2121.8547	899.7757	331.7327	534.4116	1965.4641000000001	552.6116999999999	816.4408000000001	632.494	2221.3265	449.75440000000003	857.665	3407.4264000000003	1227.0322	94.51939999999999	1603.5582	878.5713	1922.4528	2359.3013	1091.2894	1573.6992	837.4209	1602.881	1822.3528	2156.4318	2351.3258	428.86850000000004	57.6632	1198.7703999999999	2669.8201999999997	921.5227	718.8352	1122.1444999999999	1565.9617	4058.5544	2751.3614	2321.3415	2580.5885	1090.0769	720.6845000000001	2026.1091000000001	396.3856	312.42379999999997	1982.47	3638.6419	1710.9697	2225.1787	2132.4287	1188.3453
K00096	glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	86.0865	200.9665	160.7908	0.0	635.0253	56.3842	13.0	51.275499999999994	7.6798	22.4819	40.8773	59.8332	51.9324	311.5907	19.603	32.0	0.0	71.4644	42.8664	10.4038	99.5998	150.8022	102.3061	17.7339	55.330299999999994	0.0	29.0	14.2133	256.9318	105.45759999999999	99.6548	24.0628	17.5481	152.3414	40.0237	77.9967	65.3243	21.7783	12.3361	10.3281	0.0	0.0	25.2915	25.588	19.0	12.3682	50.2936	61.9096	157.0718	24.56	60.1872	131.6029	0.0	28.2936	0.0	0.0	79.4568	1411.4434999999999	116.9198	194.42759999999998	63.128
K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	25.3224	263.1832	95.0	188.6429	313.7794	34.0896	33.4072	73.0	0.0	7.3114	13.0	135.7908	228.9413	225.0	65.4696	0.0	16.8546	19.8318	33.1214	0.0	34.5479	112.0259	49.8333	83.85220000000001	987.8965	190.6159	7.5626	177.4876	58.980000000000004	154.7572	554.5284	50.0	49.0	37.4167	68.7761	150.5072	21.0567	241.6073	145.4617	0.0	0.0	8.8737	18.4697	244.26340000000002	46.0	578.1318	849.2451	55.0	220.5048	0.0	39.7376	135.1771	74.1188	33.1476	11.2478	0.0	99.0368	58.2459	0.0	12.188199999999998	28.82
K00098	L-idonate 5-dehydrogenase [EC:1.1.1.264]	0.0	86.6745	0.0	0.0	216.9454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.8019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.7904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7505	0.0	5.7929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	645.4639	0.0	0.0	0.0
K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	1977.9147	589.6646000000001	963.6902	976.9664	1366.5915	1540.9687000000001	522.0552	1650.2581	900.6027	2712.4797	1342.3925	1516.478	1329.5423	2513.7756	600.0417	343.7769	442.8137	1832.728	220.3291	538.9141	489.672	2238.8795	405.3125	422.748	2589.2516	1021.7937999999999	62.3959	1495.8593	753.045	1341.2107	2103.0157999999997	1011.4636	1194.6795	430.7751	1577.6983	1475.3206	1505.9622	1197.572	340.9765	123.8467	840.6129	1811.4251	729.4382	525.1339	1099.9272	1231.2832	3331.4305	2315.302	1481.1985	1563.5479	1026.4923000000001	376.10429999999997	2667.2534	663.2941	205.9165	1601.5068999999999	2011.5121	1878.0226	1426.6009999999999	1640.9858	976.1814
K00100	butanol dehydrogenase [EC:1.1.1.-]	73.0	0.0	44.4862	5.7201	7.0229	47.2619	0.0	118.6789	0.0	51.5145	19.5983	71.2274	15.5801	34.8393	0.0	0.0	0.0	88.5355	0.0	14.0	0.0	165.3907	0.0	0.0	8.9385	53.4668	0.0	101.9854	0.0	20.1391	47.7829	37.998099999999994	24.0	0.0	22.903399999999998	5.7388	41.206	7.4843	0.0	17.8716	9.9675	0.0	0.0	0.0	43.494	7.0231	70.75229999999999	21.5675	59.889199999999995	158.761	13.0	0.0	54.280100000000004	0.0	0.0	0.0	62.4873	0.0	14.788	68.3111	6.6114
K00101	L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]	41.3027	549.1617	89.3656	714.7459	386.79449999999997	30.0	391.9655	68.64410000000001	715.4634000000001	0.0	7.3572	130.1771	159.417	233.9087	453.0394	0.0	472.8697	73.7433	249.0537	84.6723	226.0915	138.0637	201.6162	213.4699	879.8831	469.6604	66.7709	143.0	471.6499	780.8339	830.9003	37.0	35.0	291.6709	191.94150000000002	675.3285	33.7536	547.1461	114.4731	15.2977	0.0	1595.5432999999998	0.0	321.3195	77.76400000000001	253.1542	805.1696	153.5418	188.4016	0.0	140.4194	288.616	179.7101	308.1615	121.8256	1167.6626999999999	80.2413	1127.7502	45.0339	40.138	255.2449
K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]	0.0	7.5769	0.0	342.0798	0.0	0.0	30.0	0.0	0.0	0.0	0.0	62.4715	0.0	0.0	0.0	0.0	0.0	0.0	8.1717	0.0	0.0	0.0	17.8027	0.0	0.0	0.0	0.0	0.0	0.0	3.538	0.0	0.0	0.0	0.0	0.0	66.5214	0.0	55.7016	0.0	0.0	0.0	0.0	0.0	45.7564	0.0	0.0	24.0	0.0	0.0	0.0	3.1459	0.0	0.0	8.6615	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00104	glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]	39.5359	52.639599999999994	0.0	199.2103	59.7521	56.0014	36.3078	55.5036	0.0	151.9403	55.8827	30.2849	0.0	0.0	26.3185	0.0	0.0	24.1741	13.0707	0.0	9.3557	13.5656	30.744	0.0	0.0	14.0	0.0	17.3977	55.6986	0.0	10.3348	0.0	40.0166	41.6699	14.0	109.80879999999999	119.311	97.97229999999999	0.0	14.6651	12.634	0.0	0.0	114.89	0.0	0.0	28.3999	0.0	22.199	72.7555	7.9261	0.0	19.256	13.0914	0.0	0.0	48.4705	67.7656	42.7392	54.1922	0.0
K00105	alpha-glycerophosphate oxidase [EC:1.1.3.21]	0.0	54.7531	0.0	148.2542	0.0	0.0	70.4209	0.0	10.9836	4.2633	0.0	0.0	7.2874	34.9737	227.0036	0.0	14.9257	7.1297	36.2909	0.0	11.6201	26.185	101.6388	213.8381	0.0	45.3284	10.9108	0.0	0.0	262.9978	0.0	0.0	0.0	45.470299999999995	22.6103	0.0	48.4677	168.5332	7.6169	0.0	0.0	425.8813	0.0	26.7332	0.0	0.0	0.0	202.6612	19.8216	0.0	102.2187	0.0	145.9418	0.0	0.0	350.48949999999996	12.8342	166.1361	0.0	0.0	168.66340000000002
K00108	choline dehydrogenase [EC:1.1.99.1]	0.0	30.6393	0.0	239.4762	37.4418	0.0	23.2461	0.0	22.0	0.0	0.0	28.3185	0.0	0.0	14.4718	0.0	8.5153	0.0	36.4583	0.0	0.0	0.0	9.5731	28.013	0.0	0.0	0.0	0.0	26.1811	0.0	0.0	0.0	0.0	12.4739	0.0	105.2243	0.0	108.9104	0.0	0.0	0.0	12.6837	0.0	77.3067	0.0	0.0	24.7628	0.0	0.0	0.0	6.0996	18.3844	0.0	11.5113	0.0	16.8781	0.0	43.5445	0.0	0.0	6.9756
K00111	glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]	635.3723	477.36650000000003	750.6278	419.9072	617.0577	824.9985	477.9126	524.1151	1124.5492	849.0468999999999	789.2708	634.4933	505.2192	1276.8905	423.242	248.04410000000001	341.82710000000003	632.7249	134.7681	276.0421	297.6415	594.6726	377.6284	331.7986	551.1215	342.4385	52.0	598.1081	481.97270000000003	771.9584	799.5994000000001	121.9442	360.23789999999997	372.9077	425.3846	1133.7595999999999	530.8564	624.2631	131.40030000000002	64.9613	374.2102	1083.8752	541.4630999999999	320.3726	321.6385	437.293	1362.6269	1095.4567	783.5346	487.1857	777.5127	365.7861	117.651	477.6767	130.3414	1429.3035	577.3158	2165.6821	819.9067	851.9452	442.3868
K00112	glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]	442.2703	175.5054	359.15	128.3899	243.42399999999998	609.7931	8.2126	300.6231	7.0264	955.9993	589.7992	154.5436	446.4627	923.2957	5.4567	207.0198	6.5659	604.2189000000001	0.0	263.3432	100.06439999999999	644.7008000000001	248.4644	31.1991	653.3775	207.4659	0.0	373.3565	138.3648	547.5643	451.4438	222.98930000000001	185.66989999999998	44.6977	883.4797	472.3308	384.6678	260.94669999999996	144.5829	0.0	294.28679999999997	197.7671	207.00639999999999	10.9359	208.2381	336.7469	981.7081000000001	998.5382	679.6156	317.9769	679.2587	15.4648	1117.5046	42.261	20.8996	123.4581	408.4058	581.0858	551.8102	577.8641	212.6023
K00113	glycerol-3-phosphate dehydrogenase subunit C	392.9802	173.20659999999998	344.27930000000003	126.9797	318.8265	595.2887000000001	81.487	148.3823	20.6186	681.1108	458.8509	223.8525	395.5773	877.0224000000001	3.61	189.8876	4.0469	342.4776	12.7326	210.6453	86.4734	579.9318	255.9125	71.797	215.67249999999999	15.6216	0.0	386.00100000000003	0.0	496.2188	398.7295	195.4778	158.3552	47.4472	497.4646	382.99819999999994	403.61920000000003	210.9561	7.7708	5.0906	276.0257	188.21790000000001	309.9724	11.0146	203.8131	219.2896	618.3026	968.0051000000001	764.5496	284.2848	666.9792	38.6335	695.7279	56.8641	6.9182	123.0	312.0755	536.966	434.6859	595.4521	204.15949999999998
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	258.1002	280.741	111.4973	271.05830000000003	451.53700000000003	161.182	180.8697	78.5115	86.3173	95.53370000000001	105.3671	196.7449	236.5866	271.9874	454.5411	0.0	285.89410000000004	56.233599999999996	197.1413	0.0	173.92419999999998	177.55739999999997	118.64259999999999	177.9257	1277.1656	243.2355	50.153099999999995	242.1069	132.0646	673.6909	880.8556	52.4046	110.0	170.22619999999998	287.9837	614.2212	147.32	338.3299	160.5034	12.3581	140.1638	1202.8402	91.774	223.8052	60.9717	400.7658	829.1664	369.7008	245.962	147.3493	125.35560000000001	228.55620000000002	53.4399	200.5155	136.7268	783.4859000000001	325.3884	583.3582	269.4045	113.8914	211.4325
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	14.0378	102.5582	40.8672	328.44169999999997	244.5995	38.0457	43.9851	111.248	0.0	107.4688	10.7326	161.5351	189.18200000000002	198.0862	14.0	0.0	0.0	13.4758	23.5011	8.4899	45.766400000000004	140.3298	27.1057	44.336	1297.3641	183.9473	0.0	240.8874	22.2842	206.0601	603.1029	68.8927	15.1689	0.0	28.197	112.4091	47.1082	124.9453	185.2506	0.0	19.0	0.0	10.9129	82.1953	53.2832	149.1003	786.8824999999999	480.58660000000003	238.04489999999998	0.0	71.3184	4.9402	194.4371	8.2313	8.0	158.37619999999998	112.9393	26.1691	0.0	57.9754	37.8677
K00124	formate dehydrogenase iron-sulfur subunit	326.3684	277.9581	186.7262	531.1215	516.4243	216.5135	193.31900000000002	87.3166	49.0547	236.8704	218.56	514.1020000000001	176.2055	694.0656	80.4118	0.0	0.0	41.5364	30.8724	47.7212	204.2813	597.7091	293.1008	143.0769	565.9898000000001	350.9619	0.0	273.3492	355.3969	1170.3248	414.9113	163.1643	168.7306	28.7561	768.6080000000001	707.1092	340.714	629.0875	76.0673	12.8418	35.195499999999996	352.851	95.12780000000001	115.8037	220.6231	474.32000000000005	765.8223	1367.9605	76.0098	121.90889999999999	979.2594	49.766400000000004	915.6872999999999	104.0506	27.222900000000003	254.7549	303.3852	162.53300000000002	82.265	161.0376	345.9785
K00125	formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8195	0.0	0.0	0.0	0.0	0.0	0.0	14.2058
K00127	formate dehydrogenase subunit gamma	297.7428	127.7778	136.8958	444.10339999999997	542.3063	166.5988	93.3542	118.8735	38.4307	200.1408	167.50740000000002	483.4096	185.65030000000002	363.88820000000004	88.1938	10.3597	6.7648	188.9681	34.4107	0.0	110.8486	385.76390000000004	134.7716	97.038	360.2164	183.6402	5.3295	146.0505	178.5475	477.08260000000007	244.5807	131.6354	158.47	59.908	560.8062	422.80319999999995	191.8555	509.4352	54.5481	20.8201	26.7958	170.1651	64.88419999999999	113.186	112.7757	221.6004	625.3866	804.1338999999999	90.9237	171.91549999999998	492.0308	47.653400000000005	1031.5082	78.8398	17.084600000000002	167.728	98.1011	135.01	96.3643	339.16769999999997	258.1405
K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	30.7825	0.0	306.1165	0.0	54.566599999999994	194.02659999999997	9.5615	267.8759	31.7885	146.21970000000002	31.1673	55.6154	17.3624	273.3258	0.0	0.0	20.8567	9.5592	0.0	13.210899999999999	7.2202	267.9862	0.0	0.0	51.4585	178.374	0.0	170.86380000000003	18.8618	16.4141	11.3327	143.3943	101.03720000000001	16.898600000000002	103.24	38.4844	73.4927	76.0073	13.4099	0.0	23.0181	19.414	8.0828	0.0	50.853	170.0668	291.138	141.4491	191.2428	264.1949	64.9039	0.0	49.6787	40.468900000000005	0.0	0.0	24.1836	0.0	49.2796	233.4919	27.8733
K00130	betaine-aldehyde dehydrogenase [EC:1.2.1.8]	0.0	15.2263	0.0	314.36060000000003	20.8173	0.0	23.0	0.0	0.0	0.0	0.0	31.6312	0.0	0.0	9.5181	0.0	0.0	0.0	20.1363	0.0	0.0	0.0	16.2134	0.0	0.0	0.0	0.0	0.0	7.7751	0.0	0.0	0.0	0.0	0.0	0.0	75.3252	0.0	103.3061	0.0	0.0	0.0	0.0	0.0	51.0225	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]	351.1013	149.14100000000002	176.0885	256.0608	326.0065	211.6258	105.6071	133.8956	11.1256	211.9419	100.09519999999999	337.22090000000003	61.2506	163.43460000000002	153.6077	21.143	31.1968	176.3399	118.2512	26.6771	111.237	110.7685	138.0702	172.9324	342.9146	215.9421	0.0	71.4947	94.1483	295.5292	205.2873	251.8312	109.8877	104.14959999999999	140.6271	244.3055	436.62399999999997	596.2387	11.8745	0.0	142.4041	269.8756	86.63929999999999	17.4326	22.3366	256.6221	384.1351	150.8122	104.61729999999999	802.4742000000001	51.3953	140.4144	148.24009999999998	220.0649	49.0034	471.0757	438.6883	153.5734	11.9373	261.9599	240.4216
K00132	acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]	60.4175	53.1689	222.5543	57.3448	72.9401	231.0672	83.2439	156.4044	7.4537	92.4445	36.9598	107.26710000000001	146.897	239.997	23.5943	0.0	25.274	131.5899	45.8316	16.0	37.9332	17.7073	137.1956	82.3191	58.1601	0.0	13.0	91.2726	152.4526	133.4129	140.6918	133.1762	46.0	47.6536	61.4822	254.4611	74.2476	313.0169	15.628	0.0	55.7209	106.352	14.0101	49.9587	81.7467	166.3159	0.0	56.021499999999996	131.0721	344.79409999999996	51.769099999999995	67.5044	305.8371	55.729	12.336	137.5558	212.46210000000002	97.98649999999999	51.8615	213.3294	92.2807
K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	2717.4620999999997	886.382	1077.3914	1120.6835999999998	1559.0008	2230.7455	735.6534	1611.7359	688.5379	2970.7922000000003	1302.7862	1647.6397	1589.866	2843.4884	729.7121999999999	348.3632	442.1233	1899.7206	493.2159	842.0721	590.534	2337.1282	705.2862	652.3433	3421.9293000000002	1360.1212	59.2775	1924.6721	806.6113	1815.0492	2902.8185	1111.8113	1489.0955	627.03	2255.4278	1582.2318	2038.48	2104.7385	471.45220000000006	85.67519999999999	1371.1711	2301.8409	1035.2545	374.8967	1158.4474	1705.7156	4143.9963	2824.1492	2033.2460999999998	2088.3491	1699.1529	625.6903	2689.1417	440.1273	386.80559999999997	1487.8364	2292.5045	2574.1136	1885.5917	1870.4795	1313.4401
K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	1939.4013	993.5383	1209.5619	1716.5267	1979.0068999999999	1753.3736	551.1174	2266.245	950.9339	2792.4176	1360.7874	1633.5774000000001	1385.252	2810.7724	1149.2747	322.6336	759.9578	1612.9164	613.8258999999999	509.05060000000003	606.9654	1989.7165	560.615	778.0558	4226.9207	1402.0861	52.828599999999994	1820.8355999999999	1003.9118	2248.8041	3494.147	945.6288	1453.1522	611.2785	2299.4555	1707.0656000000001	2007.8193	1913.7849	322.6138	97.5391	1231.7432000000001	1667.432	554.7393999999999	964.9034	1174.5264	1818.4842	4739.3821	2005.7393	1980.5424	3558.9968	1006.6228	832.6985999999999	2234.1278	959.3233	457.3441	2620.8607	2016.0321	1965.4879	1957.5199	1893.8164	1403.4505
K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	24.3278	260.001	115.7508	490.09110000000004	591.8669	37.8518	357.7398	65.7587	1000.8918	115.9935	84.9765	176.2829	195.446	237.85320000000002	524.992	9.0109	304.52299999999997	23.0	388.19610000000006	0.0	184.1455	161.2957	213.53820000000002	276.453	748.0919	418.5323	46.007	113.7717	341.6119	884.9074	566.1814	32.9791	39.8768	271.6576	145.83429999999998	708.7709	30.1294	762.5063	188.2669	22.4187	175.6763	1010.1076	206.1103	362.551	69.0	0.0	962.0186000000001	204.62709999999998	193.93699999999998	21.7488	78.4551	350.6867	267.4722	235.70589999999999	239.0998	1858.5447	297.5834	637.7165	0.0	37.4326	185.7257
K00138	aldehyde dehydrogenase [EC:1.2.1.-]	0.0	14.6561	0.0	8.1808	16.5332	0.0	5.5089	0.0	22.2906	0.0	0.0	0.0	0.0	0.0	6.4352	0.0	5.7574	0.0	13.7318	0.0	0.0	0.0	17.9876	22.8429	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	17.0745	0.0	40.1525	0.0	0.0	0.0	0.0	0.0	12.0	0.0	16.7114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.6009	0.0	16.0	0.0	23.6233	0.0	81.8429	0.0	0.0	6.5352
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	224.618	261.0057	276.6746	257.8927	217.77870000000001	663.5576	129.8674	149.3381	328.1446	217.3918	126.3147	69.4094	125.9665	483.21009999999995	8.7288	49.9754	0.0	99.2981	10.6546	34.1774	52.134100000000004	528.6715	24.5898	36.6441	140.704	166.8005	22.2398	95.02279999999999	118.1303	117.2691	133.2915	76.016	61.3599	45.1071	104.2542	321.71529999999996	133.5082	115.7149	7.793	9.9056	46.6334	298.63930000000005	99.51929999999999	0.0	191.1942	174.4418	485.7194	133.25209999999998	348.1719	56.2493	34.4488	18.2846	794.6885	99.3755	0.0	545.5294	125.4385	130.89000000000001	253.2321	345.3243	159.8136
K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	1008.2025	547.7021	337.2873	780.5107	646.037	785.694	437.6413	581.9525	450.8579	466.7582	401.0775	499.0852	541.1576	734.0887	283.0684	63.034800000000004	507.17190000000005	707.0634	321.0275	191.46949999999998	240.6361	382.1009	387.9231	317.9591	1511.0673	638.2526	34.7616	458.3774	445.0893	1035.8147000000001	1364.8088	276.9138	978.8954	352.8308	662.1492	1013.4549	973.5623	890.1238	132.0033	35.9044	299.6655	1723.4533	285.32509999999996	473.189	185.1605	845.52	1245.2869	519.7712	428.164	1317.7769	267.8321	414.002	479.4196	470.6471	286.2425	1479.2273	879.8519	1120.1479	980.53	510.5741	312.0627
