KO_ID	KO_function	SRS017381	SRS017387	SRS017439	SRS017445	SRS017511	SRS017533	SRS017634	SRS017691	SRS017713	SRS017751	SRS017757	SRS017808	SRS017814	SRS018055	SRS018061	SRS018145	SRS018157	SRS018300	SRS018337	SRS018357	SRS018394	SRS018439	SRS018479	SRS018501
K00151	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7384	20.121	97.0698	0.0	0.0	0.0	37.2851	0.0	0.0	0.0	5.8343	0.0	0.0	0.0
K00153	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	44.0577	0.0	170.8947	109.4596	205.1964	120.3306	0.0	9.1383	58.0256	31.4918	18.7079	15.456	281.512	78.0595	43.3844	23.3864	58.32770000000001	11.2802	0.0	67.3874	75.2135	13.0339	65.0476	12.3141
K00154	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0
K00156	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	125.9008	0.0	112.99369999999999	223.3575	48.9552	122.2204	0.0	53.2599	358.85389999999995	0.0	134.7696	248.47099999999998	122.0479	178.3335	37.7079	431.5853	48.851600000000005	188.3599	307.1722	46.3331	182.2483	324.1526	205.7298	431.6177
K00158	pyruvate oxidase [EC:1.2.3.3]	0.0	0.0	0.0	0.0	71.7502	0.0	0.0	10.3423	97.8457	0.0	0.0	0.0	0.0	96.4899	110.795	95.4482	0.0	75.13749999999999	182.98590000000002	0.0	18.1475	0.0	43.558	21.0816
K00161	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	0.0	0.0	0.0	206.6276	96.1381	0.0	11.3283	182.1091	0.0	8.4054	197.08800000000002	0.0	0.0	26.6587	53.0751	21.0	501.0861	188.3734	0.0	0.0	346.4204	74.5165	197.3293	0.0
K00162	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	0.0	0.0	0.0	130.0832	104.4877	0.0	12.9663	264.4192	0.0	0.0	225.19660000000002	0.0	0.0	30.8456	80.0777	21.2515	543.4457	220.136	12.1014	0.0	361.6636	88.7843	240.38660000000002	0.0
K00163	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	733.6482000000001	41.634299999999996	1475.5983999999999	2224.2007	677.7428	549.6854	156.0435	191.5205	1220.7446	402.7294	769.6075	413.9348	1039.1487	623.761	655.3632	1471.3288	923.6992	265.8401	400.0319	797.494	668.6139	1216.1932	1449.184	480.5154
K00164	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	567.9137000000001	0.0	603.3037	1453.3594	170.5538	74.436	6.4982	382.9368	620.4312	0.0	713.0281	282.7819	208.1141	475.6041	471.784	98.8554	644.6741	76.9455	99.0591	172.5298	385.9415	1478.562	383.4728	180.2224
K00166	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	0.0	0.0	0.0	31.2741	38.9741	0.0	0.0	8.7398	0.0	0.0	29.1769	0.0	19.6389	0.0	32.0	0.0	42.1936	0.0	0.0	0.0	27.2222	0.0	91.9568	39.7759
K00167	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	44.843	0.0	146.4549	120.37890000000002	105.1106	217.227	56.0556	0.0	211.4479	0.0	80.7395	30.7801	221.1747	97.7062	45.0	44.3019	74.96170000000001	13.3678	179.6044	150.849	47.0178	10.2492	118.4281	53.7333
K00169	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	5.7492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5343	9.858	0.0	7.0492	0.0	16.4122	0.0	55.4753
K00170	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8148	0.0	10.1471	0.0	56.4914
K00171	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8213	0.0	0.0	0.0	0.0	0.0	8.1028	0.0	4.8763	0.0	47.5619	0.0	0.0
K00172	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	0.0	0.0	0.0	0.0	0.0	4.0481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2376	10.1299	0.0	0.0	0.0	53.795	0.0	63.2028
K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	420.4463	123.7083	679.7713	240.4534	586.5763	481.4288	148.2044	713.5235	279.3709	193.1596	1351.9734	1156.4850999999999	64.7253	301.027	74.4374	1675.1416	487.2292	1381.3285	149.8025	1293.8089	544.2808	1679.8990000000001	1303.497	1891.8799
K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	451.8695	119.8953	773.773	240.7254	469.0897	431.8601	138.46359999999999	622.9069	314.2204	122.2623	1171.7541	1204.1451	52.1156	305.09889999999996	91.6903	1675.677	495.0859	1725.4519	136.5956	1320.3942	447.4613	1661.6418	1233.3529	2249.5327
K00176	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	194.4828	66.8926	196.6012	11.2423	142.9201	161.3124	101.941	365.2944	94.66919999999999	41.6165	533.2132	415.8291	0.0	38.8923	0.0	315.4157	172.5761	471.6346	23.767400000000002	565.7215	56.6983	397.9664	707.0744	1044.6428
K00177	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	149.2541	80.4876	152.3157	21.1443	190.9767	246.1061	97.4988	423.7244	101.98750000000001	43.9216	680.6722	480.8219	0.0	27.005499999999998	9.7668	356.13570000000004	190.2158	471.8783	35.9032	933.8893	102.6822	407.0217	709.102	756.5526
K00179	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	0.0	0.0	1241.7184	0.0	5.7535	8.6785	0.0	16.7294	0.0	0.0	28.505200000000002	32.8239	0.0	0.0	0.0	0.0	0.0	36.181	0.0	6.6273	0.0	22.57	27.5021	12.5267
K00180	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	0.0	0.0	49.7587	0.0	3.9677	16.2292	3.125	17.5243	0.0	0.0	37.4889	16.8212	0.0	0.0	0.0	0.0	0.0	39.3548	0.0	0.0	0.0	17.8142	26.1235	48.8108
K00198	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	109.0531	0.0	14.0772	0.0	110.1757	0.0	20.4569	9.859	165.5468	43.7769	136.6114	379.27900000000005	0.0	201.7813	0.0	537.9195000000001	17.0	332.8233	125.04119999999999	23.3027	181.8832	300.13520000000005	78.35210000000001	13.8054
K00208	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	480.3811	6.4767	1384.6713	1712.3801	222.4563	370.1003	11.7238	523.6295	1012.1241	873.6698	1035.8878	501.3914	334.9126	851.3787	533.9218	661.1463	779.1338000000001	590.3812	49.1719	382.5885	382.1925	1377.8417	816.5367	288.49240000000003
K00209	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	12.5829	34.234300000000005	36.9564	21.7944	85.4028	0.0	16.4908	54.9227	9.054300000000001	0.0	118.9498	48.6357	11.8642	23.8786	0.0	14.5821	146.4054	57.958999999999996	0.0	30.4883	212.7798	23.8174	58.0996	277.0679
K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	1193.0947	141.9597	2258.8544	2579.0224	1238.5879	1435.0897	297.3437	1561.1406	1753.5787	1417.3358	2291.3727	2046.2584	1000.8927	1104.599	799.7771	2489.9845	2038.9348	2169.0149	967.9183	2365.5496	1699.7202	3165.8107	2726.2862	2011.8498
K00216	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	59.0	3.3478	118.082	290.6657	527.3737	193.2552	28.465	197.4675	0.0	0.0	356.8087	0.0	206.8719	80.0	97.015	106.0292	94.39179999999999	0.0	214.7656	103.4219	117.5687	0.0	260.6957	21.6172
K00219	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0
K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	402.13219999999995	0.0	671.5975000000001	479.248	359.5671	393.7902	18.765	206.644	952.4466	721.1744	393.6789	537.6885000000001	32.2326	546.6296	166.9253	554.217	544.7888	516.5621	187.738	381.0767	514.0058	1238.7406	235.8285	319.1337
K00228	coproporphyrinogen III oxidase [EC:1.3.3.3]	313.0	0.0	222.9066	377.0235	51.1611	64.0	6.2576	158.0157	831.5017	630.4933	568.621	268.67	93.75059999999999	414.1859	141.9334	59.3674	283.2153	15.703	39.5575	151.1611	191.4616	1125.5039	277.6233	200.0
K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	408.0486	26.3029	1273.1944	1214.0555	252.04039999999998	623.6826	82.95	234.1874	302.8527	457.93370000000004	360.60429999999997	539.773	458.363	394.64140000000003	556.8882	1329.6855	480.95029999999997	343.9262	600.6283999999999	649.0189	272.9791	635.496	454.6734	134.52499999999998
K00231	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	291.91470000000004	25.9983	840.6955	720.6786	685.8714	690.2024	128.1372	480.3243	513.2491	134.3279	930.9081	565.8184	403.5973	388.6972	145.3831	1307.9276	511.7005	491.0328	343.57439999999997	668.1793	558.8197	808.7632000000001	1733.0548	1395.0944
K00233	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12]	0.0	10.0307	13.9307	6.9024	0.0	0.0	0.0	26.0847	31.3571	0.0	80.4551	40.4284	0.0	0.0	0.0	13.0263	0.0	0.0	0.0	19.1392	14.8326	7.2599	0.0	89.7685
K00239	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	844.1838	123.3463	1133.4572	1165.1669	1127.6622	701.1536	322.2761	1194.6146	1168.3348	859.8217	1744.5628	1185.231	578.1312	938.1745	309.62149999999997	1808.2951	1083.8277	993.9605	1012.7583000000001	715.3572	1408.2991	2104.1216	2031.5024	1919.3839
K00240	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	878.6155000000001	184.3692	971.4096000000001	1414.5243	1304.578	879.7709	396.4793	1485.1857	1184.9624000000001	688.2255	2270.7346000000002	958.9622	1217.321	961.6759999999999	369.1216	2181.8074	1601.4596	1382.1696	1191.2862	1088.3056	1567.6414	2190.9350000000004	2437.9199	1574.459
K00241	succinate dehydrogenase cytochrome b subunit	798.068	150.5375	1093.9735	1587.9168	1324.0577	898.751	498.8838	1366.1193	1086.2667999999999	613.4439	2193.2941	972.0902	822.0554	802.8908	404.32439999999997	1434.7517	1841.6783	1059.9722	917.1922999999999	1248.1595	1411.6093	2131.2146000000002	2861.7343	1311.5999000000002
K00242	succinate dehydrogenase membrane anchor subunit	374.0	0.0	479.33000000000004	507.445	219.41469999999998	199.677	63.3437	152.089	766.1605	471.47029999999995	456.1339	380.2915	359.96529999999996	538.0	131.0556	149.26069999999999	340.2068	49.9606	222.8024	226.4323	290.2736	1173.5829999999999	297.4169	192.0205
K00243	uncharacterized protein	470.4479	63.8705	980.5255	318.4473	604.6103	1053.7758999999999	183.154	599.425	522.9824	157.9179	937.4857	1218.4505	104.3152	502.9113	159.89440000000002	1893.0059	567.2671	1915.6715	315.8313	1703.7232000000001	565.9680000000001	1615.2529	951.3924	1638.6428
K00244	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	131.9857	0.0	292.9872	1428.2343	142.037	205.6763	0.0	71.9082	208.5006	176.7052	293.4832	522.9636	222.2439	0.0	562.9399	468.5766	517.4444	122.4335	113.5894	591.2217	243.8788	0.0	150.5269	24.7938
K00245	succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]	252.2957	0.0	521.252	1390.371	152.0485	0.0	6.6096	129.0726	249.214	429.3646	439.7665	0.0	193.2594	269.0361	560.6043	615.6758	531.3095000000001	418.6602	120.8949	658.0038	246.8251	496.358	131.7654	118.6303
K00246	succinate dehydrogenase subunit C	379.3212	0.0	997.1338	1532.9021000000002	173.9587	190.4872	8.8066	59.2217	210.365	172.6837	437.86129999999997	1461.0995	272.93679999999995	313.7258	560.0	650.8881	566.3788	351.9295	137.3508	560.5693	262.5221	450.4719	158.2979	128.9549
K00247	succinate dehydrogenase subunit D	321.9246	0.0	670.171	1521.3978	178.5903	209.3826	3.2422	38.4267	154.0116	250.087	363.0571	1212.5304	189.1057	350.0571	559.8614	669.2257	588.6451	335.79420000000005	136.36350000000002	625.2841	274.3271	53.433699999999995	157.9301	124.37989999999999
K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	190.91150000000002	90.1901	534.7391	97.0607	112.5556	128.4295	96.2267	128.2475	10.911000000000001	126.0864	370.7187	198.4027	0.0	162.1616	0.0	396.73810000000003	168.9923	1152.8482	0.0	338.3111	194.4212	389.59490000000005	176.2208	485.1813
K00249	acyl-CoA dehydrogenase [EC:1.3.8.7]	14.6017	24.206699999999998	49.094899999999996	127.5749	210.7121	3.9951	37.8749	375.6987	0.0	24.4545	436.4067	66.5878	0.0	68.7225	48.3386	323.1325	496.2644	877.204	10.2076	15.7531	474.23069999999996	363.4401	213.7387	286.69730000000004
K00252	glutaryl-CoA dehydrogenase [EC:1.3.8.6]	0.0	0.0	0.0	146.1515	48.436	0.0	0.0	4.319	0.0	0.0	0.0	15.2496	55.0126	0.0	53.0	0.0	29.8476	0.0	0.0	0.0	43.8106	0.0	57.1759	63.6032
K00253	isovaleryl-CoA dehydrogenase [EC:1.3.8.4]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0
K00254	dihydroorotate dehydrogenase [EC:1.3.5.2]	649.2237	47.0049	963.8462	2069.8547	949.8226999999999	688.5989999999999	315.2445	1179.1056	1209.2056	1071.4059	1504.7456	1248.9186	982.2092	1047.686	713.9902000000001	535.78	1571.0206	802.2429	544.4638	1087.4814	1068.154	2161.3547	3064.6369	506.7805
K00255	long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0
K00259	alanine dehydrogenase [EC:1.4.1.1]	21.2253	15.5411	164.6882	493.8018	632.641	533.3974000000001	52.0415	438.7786	203.8341	14.1397	834.4015	201.3734	202.2294	131.8262	244.4262	254.402	575.4208	258.76689999999996	365.16729999999995	157.9395	592.3581	64.304	892.0701	101.7574
K00260	glutamate dehydrogenase [EC:1.4.1.2]	242.0	14.1564	263.191	20.6115	115.0765	69.6003	0.0	122.13080000000001	974.3096	326.0592	278.9515	318.525	0.0	448.7918	18.4479	37.1447	281.34749999999997	92.6842	23.8404	139.7184	474.7934	790.5788	141.64100000000002	298.9947
K00261	glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]	0.0	0.0	0.0	187.8586	59.788	0.0	51.5651	33.7138	0.0	0.0	97.9018	0.0	222.4349	0.0	122.9168	0.0	135.6176	0.0	112.93369999999999	0.0	111.1986	0.0	227.784	0.0
K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	1093.894	100.94030000000001	2066.3827	2333.9412	924.2746999999999	1463.602	221.8328	1167.7592	1317.9949	1132.9528	2180.0947	1981.8061	748.4485	812.6545	847.9764	2985.2654	1774.3244	1775.8326	743.1914	1424.9983	1306.3178	1598.2671	2518.4027	1525.5729999999999
K00265	glutamate synthase (NADPH) large chain [EC:1.4.1.13]	57.0512	17.6651	0.0	145.2925	63.7009	0.0	12.3826	95.79480000000001	0.0	52.2295	134.3059	306.1703	50.0882	188.3818	45.9016	446.7544	170.5968	0.0	269.6048	17.2251	38.0875	81.7517	311.328	299.7448
K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	107.1285	77.7304	400.7258	190.0278	251.1561	144.581	59.1886	393.8252	35.6014	0.0	600.5318	247.2777	54.5974	83.8536	61.6757	730.8641	364.9091	540.5971	272.4559	352.7802	207.7026	686.4967999999999	985.6028	777.5991
K00274	monoamine oxidase [EC:1.4.3.4]	0.0	0.0	0.0	31.5783	42.7142	0.0	0.0	0.0	0.0	0.0	10.5791	0.0	13.6251	0.0	36.0	0.0	52.2725	0.0	0.0	0.0	0.0	0.0	69.0	0.0
K00275	pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	722.3448999999999	53.105199999999996	2016.8166999999999	2567.5111	539.024	514.6247000000001	95.7393	667.3937	965.558	737.1714	1280.0689	1549.2068	724.4115	884.9377	709.3901	2318.3173	1395.6634999999999	684.8823	305.7982	715.8975	1013.9379	1845.8498	1479.3382000000001	353.1864
K00278	L-aspartate oxidase [EC:1.4.3.16]	476.2069	57.141999999999996	677.7704	125.4777	88.33370000000001	85.2882	66.0728	133.6598	463.6971	643.9357	317.19509999999997	721.9817	0.0	724.3418	102.91929999999999	532.1527	205.9151	1248.8772	29.3713	115.9056	211.1697	970.8751	258.3239	967.9404999999999
K00281	glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]	422.78459999999995	26.8245	721.9554	528.9584	471.0604	354.3	78.2839	276.3381	875.0368	760.6145000000001	932.5124000000001	300.8032	327.3949	658.3246	220.9207	809.4242	718.64	73.97370000000001	298.85880000000003	283.33059999999995	443.73900000000003	1251.5015	1061.7632	234.05040000000002
K00282	glycine cleavage system P protein (glycine dehydrogenase) subunit 1 [EC:1.4.4.2]	59.2921	24.6339	147.5033	0.0	31.949399999999997	94.2401	46.1581	93.5685	80.781	5.9405	202.043	342.0413	0.0	24.8551	0.0	205.39139999999998	39.3326	520.1510000000001	0.0	510.17019999999997	15.7052	211.52089999999998	300.07550000000003	704.3989
K00283	glycine cleavage system P protein (glycine dehydrogenase) subunit 2 [EC:1.4.4.2]	60.9491	32.7198	142.3478	0.0	45.4175	101.1373	42.205799999999996	79.0112	76.9239	0.0	204.2277	318.2258	0.0	53.7221	0.0	218.97109999999998	40.0	553.3746	0.0	492.4619	17.3826	185.5984	208.4329	718.3397
K00285	D-amino-acid dehydrogenase [EC:1.4.5.1]	329.2506	0.0	252.3605	136.8441	18.4386	75.8552	0.0	32.7759	799.5833	43.4964	259.8589	231.4519	130.5495	559.3524	79.5053	63.1408	40.7974	40.1533	19.2562	156.6245	141.0342	1126.2458	180.1854	327.4035
K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	876.9432	75.574	1889.7869	2799.4834	954.8095999999999	1174.3057	248.9552	1107.3525	902.2893	1067.1086	2012.177	1460.4478	894.319	1321.9308999999998	808.284	1574.7099	1447.4365	1351.5106	913.4915	1116.7349000000002	1264.5994	1436.6915000000001	2093.8141	1191.3365999999999
K00287	dihydrofolate reductase [EC:1.5.1.3]	1378.6182000000001	262.85769999999997	3185.9224	2882.212	1548.943	2629.8379999999997	444.264	1863.7638	1631.3919	1149.7386999999999	2857.0496	2350.6801	1121.67	1736.2246	976.4833	3589.6629000000003	2944.1342	2836.4187	1219.7689	2869.7604	1846.3405	3707.31	3990.5677	2260.6285
K00290	saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]	358.8936	76.1289	341.1425	69.9283	196.4399	343.83180000000004	80.1829	460.1442	104.7787	103.2995	882.5595999999999	434.23109999999997	70.9978	167.2726	87.2448	1019.7665999999999	342.5252	465.1107	80.7314	663.7131	271.1606	923.1331	909.6687999999999	1116.1485
K00294	1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]	0.0	30.196199999999997	0.0	16.8057	97.9402	0.0	48.7438	208.75289999999998	0.0	4.671	196.2658	0.0	6.6233	14.2257	26.0	19.2435	309.3971	128.1293	0.0	0.0	314.8001	91.0158	184.5069	0.0
K00297	methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]	1001.7005	47.5182	1829.7125	2713.9713	950.7573	1161.4255	173.6467	888.7383	1305.9432	1129.2295	1703.8182	2040.9285	953.9783	1012.2189999999999	846.083	2011.2009	1812.5455	2049.2552	1118.1354999999999	1413.5593999999999	1527.6804	1925.8041	1772.5048	1394.0624
K00299	FMN reductase [EC:1.5.1.38]	0.0	0.0	0.0	528.5768	165.0531	13.4033	28.3029	44.4339	0.0	0.0	133.83550000000002	0.0	102.7489	0.0	143.5285	0.0	109.0725	0.0	105.9916	0.0	73.45479999999999	0.0	271.9656	149.5079
K00302	sarcosine oxidase, subunit alpha [EC:1.5.3.24 1.5.3.1]	0.0	0.0	0.0	45.5233	0.0	0.0	0.0	0.0	0.0	0.0	47.326	0.0	0.0	0.0	26.028	0.0	76.3377	0.0	0.0	0.0	34.9017	0.0	43.2173	67.4616
K00303	sarcosine oxidase, subunit beta [EC:1.5.3.24 1.5.3.1]	0.0	0.0	0.0	63.2411	17.5068	0.0	0.0	0.0	0.0	0.0	42.3811	0.0	0.0	0.0	27.0	0.0	84.4057	0.0	0.0	0.0	47.2944	0.0	48.2347	70.7106
K00304	sarcosine oxidase, subunit delta [EC:1.5.3.24 1.5.3.1]	0.0	0.0	0.0	54.6463	22.0884	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	27.0	0.0	81.3776	0.0	5.1361	0.0	42.8401	0.0	47.0	142.0
K00305	sarcosine oxidase, subunit gamma [EC:1.5.3.24 1.5.3.1]	0.0	0.0	0.0	35.5068	0.0	0.0	0.0	0.0	0.0	0.0	50.8793	0.0	0.0	0.0	25.0	0.0	71.6497	0.0	0.0	0.0	28.2058	0.0	38.6224	137.38389999999998
K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	286.6492	19.3592	353.3093	336.08439999999996	74.9387	54.0	23.8809	266.8107	1091.4982	553.3418	508.47220000000004	162.9627	106.7525	436.4591	125.2141	67.8436	400.56989999999996	37.4922	17.0897	85.9935	177.9028	1073.7948	322.4163	197.9601
K00313	electron transfer flavoprotein-quinone oxidoreductase [EC:1.5.5.-]	163.8575	28.611	135.7003	93.63319999999999	70.3569	121.2415	62.162	102.69659999999999	171.7814	42.146	88.3952	67.8418	10.1294	21.6475	0.0	542.0766	92.3235	809.6161	134.976	159.878	272.6192	657.4525	498.82120000000003	709.6171999999999
K00316	spermidine dehydrogenase [EC:1.5.99.6]	0.0	0.0	0.0	87.014	42.118	0.0	0.0	31.7563	0.0	0.0	0.0	0.0	12.359	0.0	0.0	0.0	6.876	0.0	0.0	0.0	10.7036	0.0	9.2228	0.0
K00318	proline dehydrogenase [EC:1.5.5.2]	3.0796	0.0	0.0	142.2782	57.3672	0.0	0.0	182.0738	0.0	10.6387	209.1738	0.0	8.3071	6.1574	19.1794	20.1176	382.9097	140.07549999999998	8.0096	0.0	330.0254	117.4827	183.5207	0.0
K00322	NAD(P) transhydrogenase [EC:1.6.1.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.159400000000005
K00324	proton-translocating NAD(P)+ transhydrogenase subunit alpha [EC:7.1.1.1]	204.8437	21.1822	5.6604	1386.6351	161.32299999999998	206.3132	54.6629	201.8087	0.0	0.0	437.5923	345.63939999999997	326.2542	0.0	554.3517	425.1821	479.5688	319.4372	147.9436	0.0	195.9109	261.1038	686.5257	111.1662
K00325	proton-translocating NAD(P)+ transhydrogenase subunit beta [EC:7.1.1.1]	0.0	28.4732	0.0	1640.9117	217.7356	248.0942	21.6482	254.572	132.3746	89.6514	401.0292	653.4863	320.05740000000003	0.0	528.4693	459.40420000000006	443.21450000000004	246.25099999999998	173.4589	4.4513	330.2394	6.8384	701.1399	139.52349999999998
K00330	NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	624.049	105.3494	562.9870000000001	959.379	410.921	398.6659	217.1776	469.3627	895.349	928.9694	1143.7942	658.1722	210.09969999999998	734.6636000000001	300.1001	540.3469	510.9	485.05400000000003	341.6522	494.122	415.8826	2040.5128	1615.8023	950.1051
K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	648.4102	103.54769999999999	611.5378	962.0538	154.325	755.7696	90.0983	521.4959	877.7259	962.9022	1007.1434	637.027	398.1052	723.3492	288.1369	555.4104	520.2001	583.4931	337.5412	816.4838	313.93350000000004	2025.814	1300.1825	1053.85
K00332	NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	421.8426	36.9409	496.9316	892.1108	134.8182	159.3321	111.7465	190.177	775.5119	974.7632	488.9223	194.39679999999998	145.8973	648.3869	214.8979	431.75350000000003	534.0976	95.0	326.1619	199.09779999999998	344.9033	1505.3265999999999	846.0206	206.30960000000002
K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	403.7098	68.6894	109.2113	688.3504	115.3614	188.6685	114.19789999999999	502.3199	773.9326000000001	646.2753	863.2543000000001	328.85970000000003	152.2978	687.907	175.985	194.136	350.85249999999996	220.2894	336.8409	25.2612	294.1058	1472.0099	954.2959	206.4578
K00334	NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	455.8625	55.5272	542.8489	561.7193	200.2191	343.6791	114.2175	376.2158	791.5602	624.5514000000001	794.4029	447.7417	231.0027	726.6525	299.8526	218.0968	472.3037	349.7623	343.42420000000004	315.7228	350.241	1546.5345	1192.9953	397.6384
K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	384.2836	81.0313	358.386	565.2128	157.6588	230.04569999999998	53.6132	290.9219	770.7224	537.1932	642.0988	384.2287	256.3546	661.6713	150.5848	289.9668	335.9964	306.76210000000003	335.0346	192.5992	246.1748	1535.1537999999998	932.2251	320.5183
K00336	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	350.4726	0.0	26.8212	186.0629	150.2027	243.42680000000001	0.0	139.4086	736.2324	493.8236	160.1598	219.1632	58.7607	639.294	199.1192	130.8795	158.8869	137.0307	149.88569999999999	122.15	205.8705	1329.7789	792.4639999999999	288.45590000000004
K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	636.5885000000001	90.848	489.5107	1087.9634	213.0586	515.4518	136.4628	579.044	886.167	830.7091	862.2199	666.2864	122.5169	763.8803	166.48239999999998	493.2151	524.6071000000001	593.1698	154.0427	777.8913	359.0665	1828.6009	1209.2702	1067.6082000000001
K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	574.5006	83.6796	540.1552	835.0152	194.7604	608.9725999999999	100.9773	727.5151	800.8685	748.8849	903.6268	690.8416	137.561	685.189	280.1282	466.0559	1120.7012	715.2552	166.4414	686.3364	371.5807	1675.8339	1284.8904	1068.7519
